vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
80e-3,0,-0,40,14e-9,-0,748.434e-18,-264.44e-3,11.2507e-6,81.4892e-18,-1.2769e-18,828.981e-18,320.191e-18,320.191e-18,
100e-3,0,-0,40,14e-9,-0,757.213e-18,-264.44e-3,21.3489e-6,93.1365e-18,-2.5176e-18,849.022e-18,330.211e-18,330.211e-18,
120e-3,0,-0,40,14e-9,-0,768.117e-18,-264.44e-3,40.144e-6,123.251e-18,-4.8815e-18,875.558e-18,343.479e-18,343.479e-18,
140e-3,0,-0,40,14e-9,-0,782.572e-18,-264.44e-3,74.2828e-6,198.235e-18,-9.1986e-18,913.101e-18,362.25e-18,362.25e-18,
160e-3,0,-0,40,14e-9,-0,802.426e-18,-264.44e-3,133.846e-6,366.581e-18,-16.5565e-18,967.525e-18,389.462e-18,389.462e-18,
180e-3,0,-0,40,14e-9,-0,829.211e-18,-264.44e-3,231.704e-6,724.873e-18,-27.89e-18,1.0437e-15,427.581e-18,427.581e-18,
200e-3,0,-0,40,14e-9,-0,862.918e-18,-264.44e-3,380.378e-6,1.3795e-15,-43.2657e-18,1.1419e-15,476.664e-18,476.664e-18,
220e-3,0,-0,40,14e-9,-0,901.491e-18,-264.44e-3,587.494e-6,2.4576e-15,-61.5473e-18,1.2556e-15,533.518e-18,533.518e-18,
240e-3,0,-0,40,14e-9,-0,941.866e-18,-264.44e-3,853.332e-6,4.1208e-15,-80.9808e-18,1.3752e-15,593.327e-18,593.327e-18,
260e-3,0,-0,40,14e-9,-0,981.463e-18,-264.44e-3,1.1721e-3,6.5567e-15,-100.08e-18,1.4926e-15,652.023e-18,652.023e-18,
280e-3,0,-0,40,14e-9,-0,1.0187e-15,-264.44e-3,1.5352e-3,9.9858e-15,-118.002e-18,1.6031e-15,707.274e-18,707.274e-18,
300e-3,0,-0,40,14e-9,-0,1.0532e-15,-264.44e-3,1.9334e-3,14.6747e-15,-134.434e-18,1.7049e-15,758.177e-18,758.177e-18,
320e-3,0,-0,40,14e-9,-0,1.0848e-15,-264.44e-3,2.3584e-3,20.9493e-15,-149.359e-18,1.7979e-15,804.65e-18,804.65e-18,
340e-3,0,-0,40,14e-9,-0,1.1136e-15,-264.44e-3,2.8029e-3,29.2107e-15,-162.891e-18,1.8825e-15,846.975e-18,846.975e-18,
360e-3,0,-0,40,14e-9,-0,1.1399e-15,-264.44e-3,3.2609e-3,39.9515e-15,-175.184e-18,1.9597e-15,885.562e-18,885.562e-18,
380e-3,0,-0,40,14e-9,-0,1.1639e-15,-264.44e-3,3.7274e-3,53.7754e-15,-186.388e-18,2.0302e-15,920.831e-18,920.831e-18,
400e-3,0,-0,40,14e-9,-0,1.1860e-15,-264.44e-3,4.1982e-3,71.4215e-15,-196.642e-18,2.0949e-15,953.176e-18,953.176e-18,
420e-3,0,-0,40,14e-9,-0,1.2064e-15,-264.44e-3,4.6699e-3,93.7912e-15,-206.065e-18,2.1544e-15,982.941e-18,982.941e-18,
440e-3,0,-0,40,14e-9,-0,1.2251e-15,-264.44e-3,5.1396e-3,121.983e-15,-214.759e-18,2.2094e-15,1.0104e-15,1.0104e-15,
460e-3,0,-0,40,14e-9,-0,1.2426e-15,-264.44e-3,5.6050e-3,157.332e-15,-222.809e-18,2.2604e-15,1.0359e-15,1.0359e-15,
480e-3,0,-0,40,14e-9,-0,1.2588e-15,-264.44e-3,6.0641e-3,201.459e-15,-230.289e-18,2.3077e-15,1.0595e-15,1.0595e-15,
500e-3,0,-0,40,14e-9,-0,1.2739e-15,-264.44e-3,6.5154e-3,256.328e-15,-237.262e-18,2.3519e-15,1.0816e-15,1.0816e-15,
520e-3,0,-0,40,14e-9,-0,1.2880e-15,-264.44e-3,6.9576e-3,324.317e-15,-243.78e-18,2.3932e-15,1.1023e-15,1.1023e-15,
540e-3,0,-0,40,14e-9,-0,1.3012e-15,-264.44e-3,7.3898e-3,408.298e-15,-249.889e-18,2.4319e-15,1.1216e-15,1.1216e-15,
560e-3,0,-0,40,14e-9,-0,1.3137e-15,-264.44e-3,7.8110e-3,511.741e-15,-255.63e-18,2.4683e-15,1.1398e-15,1.1398e-15,
580e-3,0,-0,40,14e-9,-0,1.3254e-15,-264.44e-3,8.2207e-3,638.829e-15,-261.036e-18,2.5025e-15,1.1569e-15,1.1569e-15,
600e-3,0,-0,40,14e-9,-0,1.3365e-15,-264.44e-3,8.6185e-3,794.6e-15,-266.139e-18,2.5349e-15,1.1731e-15,1.1731e-15,
620e-3,0,-0,40,14e-9,-0,1.3470e-15,-264.44e-3,9.0040e-3,985.119e-15,-270.964e-18,2.5655e-15,1.1884e-15,1.1884e-15,
640e-3,0,-0,40,14e-9,-0,1.3569e-15,-264.44e-3,9.3770e-3,1.2176e-12,-275.535e-18,2.5945e-15,1.2029e-15,1.2029e-15,
660e-3,0,-0,40,14e-9,-0,1.3664e-15,-264.44e-3,9.7374e-3,1.5010e-12,-279.873e-18,2.6221e-15,1.2167e-15,1.2167e-15,
680e-3,0,-0,40,14e-9,-0,1.3753e-15,-264.44e-3,10.0852e-3,1.8457e-12,-283.997e-18,2.6483e-15,1.2298e-15,1.2298e-15,
700e-3,0,-0,40,14e-9,-0,1.3839e-15,-264.44e-3,10.4204e-3,2.2643e-12,-287.923e-18,2.6732e-15,1.2423e-15,1.2423e-15,
720e-3,0,-0,40,14e-9,-0,1.3921e-15,-264.44e-3,10.7431e-3,2.7720e-12,-291.665e-18,2.6971e-15,1.2542e-15,1.2542e-15,
740e-3,0,-0,40,14e-9,-0,1.3999e-15,-264.44e-3,11.0534e-3,3.3868e-12,-295.238e-18,2.7198e-15,1.2656e-15,1.2656e-15,
760e-3,0,-0,40,14e-9,-0,1.4073e-15,-264.44e-3,11.3516e-3,4.1305e-12,-298.653e-18,2.7416e-15,1.2765e-15,1.2765e-15,
780e-3,0,-0,40,14e-9,-0,1.4145e-15,-264.44e-3,11.6377e-3,5.0290e-12,-301.92e-18,2.7624e-15,1.2869e-15,1.2869e-15,
800e-3,0,-0,40,14e-9,-0,1.4214e-15,-264.44e-3,11.9121e-3,6.1133e-12,-305.051e-18,2.7824e-15,1.2969e-15,1.2969e-15,
0,0,20e-3,2,14e-9,9.9171e-9,36.8431e-18,-282.833e-3,10.8725e-9,-304.724e-12,-2.0886e-21,38.2567e-18,14.2779e-18,14.5488e-18,
20e-3,0,20e-3,2,14e-9,19.0055e-9,37.113e-18,-282.833e-3,20.8446e-9,-584.177e-12,-4.2166e-21,38.8157e-18,14.549e-18,14.8368e-18,
40e-3,0,20e-3,2,14e-9,36.4002e-9,37.399e-18,-282.833e-3,39.9542e-9,-1.1195e-9,-8.4937e-21,39.4109e-18,14.8372e-18,15.1437e-18,
60e-3,0,20e-3,2,14e-9,69.6335e-9,37.7019e-18,-282.833e-3,76.5515e-9,-2.1443e-9,-17.0634e-21,40.0487e-18,15.1445e-18,15.4741e-18,
80e-3,0,20e-3,2,14e-9,132.91e-9,38.0242e-18,-282.833e-3,146.557e-9,-4.1025e-9,-34.1547e-21,40.7434e-18,15.4757e-18,15.8378e-18,
100e-3,0,20e-3,2,14e-9,252.616e-9,38.3715e-18,-282.833e-3,280.163e-9,-7.8323e-9,-67.9796e-21,41.5262e-18,15.8407e-18,16.2555e-18,
120e-3,0,20e-3,2,14e-9,476.348e-9,38.7568e-18,-282.833e-3,534.064e-9,-14.8932e-9,-134.021e-21,42.4591e-18,16.2609e-18,16.7682e-18,
140e-3,0,20e-3,2,14e-9,885.342e-9,39.2056e-18,-282.833e-3,1.0127e-6,-28.1112e-9,-259.884e-21,43.6581e-18,16.7775e-18,17.4506e-18,
160e-3,0,20e-3,2,14e-9,1.6043e-6,39.7648e-18,-282.833e-3,1.9020e-6,-52.365e-9,-489.866e-21,45.3166e-18,17.4646e-18,18.4221e-18,
180e-3,0,20e-3,2,14e-9,2.7887e-6,40.5073e-18,-282.833e-3,3.5128e-6,-95.3928e-9,-882.092e-21,47.7049e-18,18.4375e-18,19.8374e-18,
200e-3,0,20e-3,2,14e-9,4.5586e-6,41.5234e-18,-282.833e-3,6.3107e-6,-167.853e-9,-1.4864e-18,51.0924e-18,19.8386e-18,21.8238e-18,
220e-3,0,20e-3,2,14e-9,6.8857e-6,42.8795e-18,-282.833e-3,10.8809e-6,-281.505e-9,-2.3052e-18,55.582e-18,21.7744e-18,24.3776e-18,
240e-3,0,20e-3,2,14e-9,9.5402e-6,44.562e-18,-282.833e-3,17.7783e-6,-445.489e-9,-3.2748e-18,60.9774e-18,24.2253e-18,27.3221e-18,
260e-3,0,20e-3,2,14e-9,12.1949e-6,46.4627e-18,-282.833e-3,27.3284e-6,-663.096e-9,-4.2978e-18,66.8513e-18,27.0229e-18,30.3984e-18,
280e-3,0,20e-3,2,14e-9,14.5903e-6,48.4347e-18,-282.833e-3,39.5295e-6,-931.522e-9,-5.2936e-18,72.7614e-18,29.9368e-18,33.3945e-18,
300e-3,0,20e-3,2,14e-9,16.6039e-6,50.3594e-18,-282.833e-3,54.1219e-6,-1.2441e-6,-6.2192e-18,78.4064e-18,32.7813e-18,36.195e-18,
320e-3,0,20e-3,2,14e-9,18.2186e-6,52.1701e-18,-282.833e-3,70.7233e-6,-1.5930e-6,-7.0610e-18,83.6434e-18,35.4527e-18,38.7607e-18,
340e-3,0,20e-3,2,14e-9,19.4687e-6,53.8413e-18,-282.833e-3,88.9352e-6,-1.9704e-6,-7.8209e-18,88.4359e-18,37.9126e-18,41.0933e-18,
360e-3,0,20e-3,2,14e-9,20.4042e-6,55.3712e-18,-282.833e-3,108.393e-6,-2.3696e-6,-8.5069e-18,92.8008e-18,40.159e-18,43.2118e-18,
380e-3,0,20e-3,2,14e-9,21.074e-6,56.7683e-18,-282.833e-3,128.782e-6,-2.7848e-6,-9.1281e-18,96.7761e-18,42.2065e-18,45.1396e-18,
400e-3,0,20e-3,2,14e-9,21.5213e-6,58.0453e-18,-282.833e-3,149.838e-6,-3.2111e-6,-9.6931e-18,100.405e-18,44.0748e-18,46.8997e-18,
420e-3,0,20e-3,2,14e-9,21.7823e-6,59.2151e-18,-282.833e-3,171.337e-6,-3.6444e-6,-10.2096e-18,103.727e-18,45.7843e-18,48.5128e-18,
440e-3,0,20e-3,2,14e-9,21.8875e-6,60.29e-18,-282.833e-3,193.095e-6,-4.0813e-6,-10.6837e-18,106.781e-18,47.3538e-18,49.9969e-18,
460e-3,0,20e-3,2,14e-9,21.8619e-6,61.281e-18,-282.833e-3,214.954e-6,-4.5190e-6,-11.1208e-18,109.597e-18,48.7997e-18,51.3673e-18,
480e-3,0,20e-3,2,14e-9,21.7271e-6,62.1975e-18,-282.833e-3,236.786e-6,-4.9551e-6,-11.5254e-18,112.204e-18,50.1366e-18,52.6372e-18,
500e-3,0,20e-3,2,14e-9,21.5011e-6,63.0479e-18,-282.833e-3,258.48e-6,-5.3875e-6,-11.9012e-18,114.625e-18,51.3767e-18,53.8179e-18,
520e-3,0,20e-3,2,14e-9,21.1991e-6,63.8394e-18,-282.833e-3,279.946e-6,-5.8146e-6,-12.2514e-18,116.88e-18,52.5308e-18,54.919e-18,
540e-3,0,20e-3,2,14e-9,20.8345e-6,64.5784e-18,-282.833e-3,301.11e-6,-6.2351e-6,-12.5788e-18,118.987e-18,53.608e-18,55.9489e-18,
560e-3,0,20e-3,2,14e-9,20.4186e-6,65.2701e-18,-282.833e-3,321.907e-6,-6.6477e-6,-12.8856e-18,120.961e-18,54.6162e-18,56.9146e-18,
580e-3,0,20e-3,2,14e-9,19.9611e-6,65.9192e-18,-282.833e-3,342.287e-6,-7.0515e-6,-13.1738e-18,122.815e-18,55.5624e-18,57.8225e-18,
600e-3,0,20e-3,2,14e-9,19.4704e-6,66.53e-18,-282.833e-3,362.209e-6,-7.4459e-6,-13.4452e-18,124.56e-18,56.4525e-18,58.678e-18,
620e-3,0,20e-3,2,14e-9,18.9537e-6,67.1059e-18,-282.833e-3,381.641e-6,-7.8302e-6,-13.7014e-18,126.208e-18,57.2918e-18,59.4858e-18,
640e-3,0,20e-3,2,14e-9,18.4173e-6,67.6502e-18,-282.833e-3,400.555e-6,-8.2039e-6,-13.9436e-18,127.765e-18,58.0848e-18,60.2501e-18,
660e-3,0,20e-3,2,14e-9,17.8665e-6,68.1655e-18,-282.833e-3,418.933e-6,-8.5668e-6,-14.173e-18,129.24e-18,58.8356e-18,60.9747e-18,
680e-3,0,20e-3,2,14e-9,17.3058e-6,68.6545e-18,-282.833e-3,436.76e-6,-8.9185e-6,-14.3907e-18,130.641e-18,59.5477e-18,61.6628e-18,
700e-3,0,20e-3,2,14e-9,16.7392e-6,69.1191e-18,-282.833e-3,454.027e-6,-9.2590e-6,-14.5977e-18,131.972e-18,60.2243e-18,62.3174e-18,
720e-3,0,20e-3,2,14e-9,16.1699e-6,69.5614e-18,-282.833e-3,470.728e-6,-9.5881e-6,-14.7947e-18,133.239e-18,60.8683e-18,62.941e-18,
740e-3,0,20e-3,2,14e-9,15.6009e-6,69.9832e-18,-282.833e-3,486.86e-6,-9.9058e-6,-14.9824e-18,134.448e-18,61.4821e-18,63.5361e-18,
760e-3,0,20e-3,2,14e-9,15.0345e-6,70.3859e-18,-282.833e-3,502.424e-6,-10.2122e-6,-15.1617e-18,135.603e-18,62.068e-18,64.1046e-18,
780e-3,0,20e-3,2,14e-9,14.4726e-6,70.7709e-18,-282.833e-3,517.422e-6,-10.5072e-6,-15.333e-18,136.707e-18,62.6281e-18,64.6485e-18,
800e-3,0,20e-3,2,14e-9,13.9171e-6,71.1396e-18,-282.833e-3,531.859e-6,-10.7911e-6,-15.4969e-18,137.764e-18,63.1642e-18,65.1695e-18,
0,0,20e-3,6,14e-9,28.5061e-9,106.576e-18,-285.194e-3,31.2639e-9,-875.88e-12,-5.8294e-21,115.001e-18,42.9466e-18,43.7645e-18,
20e-3,0,20e-3,6,14e-9,54.6325e-9,107.391e-18,-285.194e-3,59.9395e-9,-1.6791e-9,-11.7687e-21,116.688e-18,43.7651e-18,44.6327e-18,
40e-3,0,20e-3,6,14e-9,104.644e-9,108.254e-18,-285.194e-3,114.894e-9,-3.2182e-9,-23.7068e-21,118.479e-18,44.6338e-18,45.5555e-18,
60e-3,0,20e-3,6,14e-9,200.22e-9,109.165e-18,-285.194e-3,220.148e-9,-6.1646e-9,-47.6317e-21,120.392e-18,45.5577e-18,46.5448e-18,
80e-3,0,20e-3,6,14e-9,382.293e-9,110.132e-18,-285.194e-3,421.519e-9,-11.7961e-9,-95.3691e-21,122.466e-18,46.5488e-18,47.627e-18,
100e-3,0,20e-3,6,14e-9,727.069e-9,111.168e-18,-285.194e-3,805.971e-9,-22.5276e-9,-189.932e-21,124.784e-18,47.6347e-18,48.8596e-18,
120e-3,0,20e-3,6,14e-9,1.3726e-6,112.31e-18,-285.194e-3,1.5370e-6,-42.8621e-9,-374.892e-21,127.52e-18,48.8736e-18,50.3568e-18,
140e-3,0,20e-3,6,14e-9,2.5566e-6,113.628e-18,-285.194e-3,2.9169e-6,-80.9918e-9,-728.562e-21,131e-18,50.3808e-18,52.3293e-18,
160e-3,0,20e-3,6,14e-9,4.6499e-6,115.254e-18,-285.194e-3,5.4861e-6,-151.162e-9,-1.3785e-18,135.777e-18,52.3655e-18,55.1214e-18,
180e-3,0,20e-3,6,14e-9,8.1299e-6,117.398e-18,-285.194e-3,10.1565e-6,-276.244e-9,-2.4973e-18,142.644e-18,55.1606e-18,59.1933e-18,
200e-3,0,20e-3,6,14e-9,13.3978e-6,120.331e-18,-285.194e-3,18.3163e-6,-488.373e-9,-4.2434e-18,152.434e-18,59.1916e-18,64.9529e-18,
220e-3,0,20e-3,6,14e-9,20.4336e-6,124.27e-18,-285.194e-3,31.752e-6,-824.099e-9,-6.6452e-18,165.542e-18,64.8048e-18,72.4475e-18,
240e-3,0,20e-3,6,14e-9,28.5868e-6,129.208e-18,-285.194e-3,52.2256e-6,-1.3132e-6,-9.5296e-18,181.481e-18,71.9949e-18,81.1959e-18,
260e-3,0,20e-3,6,14e-9,36.8455e-6,134.846e-18,-285.194e-3,80.8471e-6,-1.9682e-6,-12.6057e-18,199.011e-18,80.2969e-18,90.4238e-18,
280e-3,0,20e-3,6,14e-9,44.3592e-6,140.745e-18,-285.194e-3,117.716e-6,-2.782e-6,-15.6193e-18,216.774e-18,89.0206e-18,99.4636e-18,
300e-3,0,20e-3,6,14e-9,50.6994e-6,146.533e-18,-285.194e-3,162.084e-6,-3.7346e-6,-18.4283e-18,233.809e-18,97.5826e-18,107.937e-18,
320e-3,0,20e-3,6,14e-9,55.7861e-6,151.993e-18,-285.194e-3,212.778e-6,-4.8015e-6,-20.9849e-18,249.642e-18,105.646e-18,115.706e-18,
340e-3,0,20e-3,6,14e-9,59.7172e-6,157.038e-18,-285.194e-3,268.545e-6,-5.9584e-6,-23.2923e-18,264.139e-18,113.078e-18,122.77e-18,
360e-3,0,20e-3,6,14e-9,62.6481e-6,161.658e-18,-285.194e-3,328.228e-6,-7.1836e-6,-25.3737e-18,277.341e-18,119.867e-18,129.183e-18,
380e-3,0,20e-3,6,14e-9,64.7353e-6,165.877e-18,-285.194e-3,390.83e-6,-8.4587e-6,-27.2572e-18,289.36e-18,126.054e-18,135.016e-18,
400e-3,0,20e-3,6,14e-9,66.1173e-6,169.732e-18,-285.194e-3,455.507e-6,-9.7683e-6,-28.9693e-18,300.326e-18,131.697e-18,140.339e-18,
420e-3,0,20e-3,6,14e-9,66.9109e-6,173.262e-18,-285.194e-3,521.554e-6,-11.0995e-6,-30.5331e-18,310.364e-18,136.858e-18,145.215e-18,
440e-3,0,20e-3,6,14e-9,67.2135e-6,176.505e-18,-285.194e-3,588.385e-6,-12.4415e-6,-31.9679e-18,319.585e-18,141.595e-18,149.7e-18,
460e-3,0,20e-3,6,14e-9,67.1066e-6,179.493e-18,-285.194e-3,655.51e-6,-13.7853e-6,-33.2903e-18,328.087e-18,145.957e-18,153.839e-18,
480e-3,0,20e-3,6,14e-9,66.6584e-6,182.257e-18,-285.194e-3,722.52e-6,-15.1235e-6,-34.5137e-18,335.953e-18,149.989e-18,157.674e-18,
500e-3,0,20e-3,6,14e-9,65.9267e-6,184.82e-18,-285.194e-3,789.075e-6,-16.4498e-6,-35.6498e-18,343.257e-18,153.728e-18,161.239e-18,
520e-3,0,20e-3,6,14e-9,64.9606e-6,187.206e-18,-285.194e-3,854.893e-6,-17.759e-6,-36.7081e-18,350.06e-18,157.207e-18,164.562e-18,
540e-3,0,20e-3,6,14e-9,63.802e-6,189.432e-18,-285.194e-3,919.739e-6,-19.0469e-6,-37.6971e-18,356.414e-18,160.454e-18,167.67e-18,
560e-3,0,20e-3,6,14e-9,62.4867e-6,191.517e-18,-285.194e-3,983.424e-6,-20.31e-6,-38.6237e-18,362.366e-18,163.492e-18,170.584e-18,
580e-3,0,20e-3,6,14e-9,61.0454e-6,193.472e-18,-285.194e-3,1.0457e-3,-21.5455e-6,-39.4941e-18,367.956e-18,166.342e-18,173.323e-18,
600e-3,0,20e-3,6,14e-9,59.5046e-6,195.312e-18,-285.194e-3,1.1067e-3,-22.7512e-6,-40.3136e-18,373.217e-18,169.024e-18,175.904e-18,
620e-3,0,20e-3,6,14e-9,57.8867e-6,197.046e-18,-285.194e-3,1.1661e-3,-23.9252e-6,-41.0868e-18,378.182e-18,171.551e-18,178.34e-18,
640e-3,0,20e-3,6,14e-9,56.2113e-6,198.686e-18,-285.194e-3,1.2238e-3,-25.0663e-6,-41.8179e-18,382.875e-18,173.939e-18,180.645e-18,
660e-3,0,20e-3,6,14e-9,54.4948e-6,200.237e-18,-285.194e-3,1.2799e-3,-26.1734e-6,-42.5102e-18,387.32e-18,176.2e-18,182.83e-18,
680e-3,0,20e-3,6,14e-9,52.7513e-6,201.709e-18,-285.194e-3,1.3343e-3,-27.2459e-6,-43.1672e-18,391.539e-18,178.344e-18,184.905e-18,
700e-3,0,20e-3,6,14e-9,50.9929e-6,203.108e-18,-285.194e-3,1.3869e-3,-28.2833e-6,-43.7915e-18,395.549e-18,180.381e-18,186.879e-18,
720e-3,0,20e-3,6,14e-9,49.2296e-6,204.44e-18,-285.194e-3,1.4378e-3,-29.2856e-6,-44.3858e-18,399.368e-18,182.319e-18,188.759e-18,
740e-3,0,20e-3,6,14e-9,47.4701e-6,205.709e-18,-285.194e-3,1.4869e-3,-30.2525e-6,-44.9522e-18,403.009e-18,184.167e-18,190.552e-18,
760e-3,0,20e-3,6,14e-9,45.7216e-6,206.921e-18,-285.194e-3,1.5343e-3,-31.1844e-6,-45.4927e-18,406.486e-18,185.93e-18,192.266e-18,
780e-3,0,20e-3,6,14e-9,43.99e-6,208.08e-18,-285.194e-3,1.5799e-3,-32.0815e-6,-46.0094e-18,409.81e-18,187.615e-18,193.905e-18,
800e-3,0,20e-3,6,14e-9,42.2804e-6,209.19e-18,-285.194e-3,1.6237e-3,-32.9442e-6,-46.5037e-18,412.993e-18,189.228e-18,195.475e-18,
0,0,20e-3,10,14e-9,52.5971e-9,177.781e-18,-282.045e-3,57.7075e-9,-1.6161e-9,-10.8035e-21,191.987e-18,71.7322e-18,73.1052e-18,
20e-3,0,20e-3,10,14e-9,100.797e-9,179.149e-18,-282.045e-3,110.635e-9,-3.0982e-9,-21.808e-21,194.819e-18,73.1062e-18,74.563e-18,
40e-3,0,20e-3,10,14e-9,193.044e-9,180.596e-18,-282.045e-3,212.058e-9,-5.9376e-9,-43.9227e-21,197.829e-18,74.565e-18,76.1144e-18,
60e-3,0,20e-3,10,14e-9,369.267e-9,182.127e-18,-282.045e-3,406.29e-9,-11.3723e-9,-88.225e-21,201.05e-18,76.1181e-18,77.7817e-18,
80e-3,0,20e-3,10,14e-9,704.736e-9,183.751e-18,-282.045e-3,777.798e-9,-21.7562e-9,-176.557e-21,204.554e-18,77.7887e-18,79.6151e-18,
100e-3,0,20e-3,10,14e-9,1.3391e-6,185.5e-18,-282.045e-3,1.4867e-6,-41.5303e-9,-351.297e-21,208.5e-18,79.6283e-18,81.7216e-18,
120e-3,0,20e-3,10,14e-9,2.5240e-6,187.438e-18,-282.045e-3,2.8336e-6,-78.9523e-9,-692.201e-21,213.207e-18,81.7454e-18,84.3117e-18,
140e-3,0,20e-3,10,14e-9,4.6874e-6,189.696e-18,-282.045e-3,5.3716e-6,-148.963e-9,-1.3410e-18,219.269e-18,84.3518e-18,87.7676e-18,
160e-3,0,20e-3,10,14e-9,8.4824e-6,192.514e-18,-282.045e-3,10.0833e-6,-277.287e-9,-2.5238e-18,227.674e-18,87.8248e-18,92.6994e-18,
180e-3,0,20e-3,10,14e-9,14.7133e-6,196.261e-18,-282.045e-3,18.6046e-6,-504.538e-9,-4.5337e-18,239.786e-18,92.7505e-18,99.886e-18,
200e-3,0,20e-3,10,14e-9,23.9789e-6,201.39e-18,-282.045e-3,33.3736e-6,-886.236e-9,-7.6152e-18,256.941e-18,99.8416e-18,109.95e-18,
220e-3,0,20e-3,10,14e-9,36.0871e-6,208.223e-18,-282.045e-3,57.4213e-6,-1.4829e-6,-11.7663e-18,279.6e-18,109.613e-18,122.836e-18,
240e-3,0,20e-3,10,14e-9,49.8089e-6,216.672e-18,-282.045e-3,93.5795e-6,-2.3405e-6,-16.6539e-18,306.714e-18,121.937e-18,137.628e-18,
260e-3,0,20e-3,10,14e-9,63.4469e-6,226.18e-18,-282.045e-3,143.449e-6,-3.4746e-6,-21.7876e-18,336.118e-18,135.944e-18,153.024e-18,
280e-3,0,20e-3,10,14e-9,75.684e-6,236.013e-18,-282.045e-3,206.936e-6,-4.8689e-6,-26.7703e-18,365.614e-18,150.483e-18,167.981e-18,
300e-3,0,20e-3,10,14e-9,85.9149e-6,245.589e-18,-282.045e-3,282.635e-6,-6.4884e-6,-31.393e-18,393.73e-18,164.641e-18,181.939e-18,
320e-3,0,20e-3,10,14e-9,94.0712e-6,254.586e-18,-282.045e-3,368.54e-6,-8.2916e-6,-35.593e-18,419.784e-18,177.919e-18,194.716e-18,
340e-3,0,20e-3,10,14e-9,100.341e-6,262.884e-18,-282.045e-3,462.577e-6,-10.2387e-6,-39.3829e-18,443.612e-18,190.135e-18,206.328e-18,
360e-3,0,20e-3,10,14e-9,104.987e-6,270.477e-18,-282.045e-3,562.86e-6,-12.2945e-6,-42.8034e-18,465.309e-18,201.287e-18,216.872e-18,
380e-3,0,20e-3,10,14e-9,108.267e-6,277.411e-18,-282.045e-3,667.768e-6,-14.4291e-6,-45.901e-18,485.067e-18,211.45e-18,226.467e-18,
400e-3,0,20e-3,10,14e-9,110.405e-6,283.749e-18,-282.045e-3,775.935e-6,-16.6175e-6,-48.7189e-18,503.103e-18,220.724e-18,235.229e-18,
420e-3,0,20e-3,10,14e-9,111.591e-6,289.555e-18,-282.045e-3,886.222e-6,-18.839e-6,-51.2947e-18,519.621e-18,229.211e-18,243.26e-18,
440e-3,0,20e-3,10,14e-9,111.982e-6,294.892e-18,-282.045e-3,997.678e-6,-21.0759e-6,-53.6598e-18,534.804e-18,237.004e-18,250.65e-18,
460e-3,0,20e-3,10,14e-9,111.71e-6,299.812e-18,-282.045e-3,1.1095e-3,-23.3138e-6,-55.8408e-18,548.811e-18,244.185e-18,257.476e-18,
480e-3,0,20e-3,10,14e-9,110.885e-6,304.364e-18,-282.045e-3,1.2210e-3,-25.5406e-6,-57.8598e-18,561.778e-18,250.825e-18,263.803e-18,
500e-3,0,20e-3,10,14e-9,109.602e-6,308.589e-18,-282.045e-3,1.3317e-3,-27.7462e-6,-59.7356e-18,573.823e-18,256.987e-18,269.686e-18,
520e-3,0,20e-3,10,14e-9,107.94e-6,312.523e-18,-282.045e-3,1.4411e-3,-29.9222e-6,-61.4839e-18,585.046e-18,262.722e-18,275.174e-18,
540e-3,0,20e-3,10,14e-9,105.967e-6,316.195e-18,-282.045e-3,1.5489e-3,-32.0617e-6,-63.1182e-18,595.534e-18,268.076e-18,280.308e-18,
560e-3,0,20e-3,10,14e-9,103.742e-6,319.634e-18,-282.045e-3,1.6547e-3,-34.1592e-6,-64.6501e-18,605.362e-18,273.088e-18,285.124e-18,
580e-3,0,20e-3,10,14e-9,101.314e-6,322.863e-18,-282.045e-3,1.7582e-3,-36.21e-6,-66.0896e-18,614.595e-18,277.793e-18,289.652e-18,
600e-3,0,20e-3,10,14e-9,98.726e-6,325.9e-18,-282.045e-3,1.8593e-3,-38.2107e-6,-67.4453e-18,623.289e-18,282.22e-18,293.919e-18,
620e-3,0,20e-3,10,14e-9,96.0152e-6,328.766e-18,-282.045e-3,1.9578e-3,-40.1582e-6,-68.7248e-18,631.493e-18,286.394e-18,297.949e-18,
640e-3,0,20e-3,10,14e-9,93.2128e-6,331.474e-18,-282.045e-3,2.0536e-3,-42.0507e-6,-69.9348e-18,639.252e-18,290.339e-18,301.763e-18,
660e-3,0,20e-3,10,14e-9,90.3458e-6,334.038e-18,-282.045e-3,2.1466e-3,-43.8863e-6,-71.0812e-18,646.604e-18,294.075e-18,305.379e-18,
680e-3,0,20e-3,10,14e-9,87.4371e-6,336.472e-18,-282.045e-3,2.2368e-3,-45.6642e-6,-72.1691e-18,653.583e-18,297.619e-18,308.814e-18,
700e-3,0,20e-3,10,14e-9,84.5061e-6,338.785e-18,-282.045e-3,2.3240e-3,-47.3837e-6,-73.2033e-18,660.218e-18,300.986e-18,312.081e-18,
720e-3,0,20e-3,10,14e-9,81.5694e-6,340.987e-18,-282.045e-3,2.4083e-3,-49.0444e-6,-74.1878e-18,666.537e-18,304.192e-18,315.195e-18,
740e-3,0,20e-3,10,14e-9,78.6408e-6,343.088e-18,-282.045e-3,2.4897e-3,-50.6465e-6,-75.1264e-18,672.563e-18,307.247e-18,318.166e-18,
