vgs,vsb,vds,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
100e-3,0,0,40,14e-9,0,302.498e-18,309.595e-3,9.2701e-6,-32.574e-15,-1.0224e-18,872.208e-18,226.104e-18,226.104e-18,
120e-3,0,0,40,14e-9,0,308.273e-18,309.595e-3,16.9423e-6,-61.5348e-15,-1.8696e-18,885.453e-18,232.727e-18,232.727e-18,
140e-3,0,0,40,14e-9,0,315.003e-18,309.595e-3,30.821e-6,-101.635e-15,-3.3891e-18,901.952e-18,240.976e-18,240.976e-18,
160e-3,0,0,40,14e-9,0,323.6e-18,309.595e-3,55.6142e-6,-155.998e-15,-6.0504e-18,924.468e-18,252.234e-18,252.234e-18,
180e-3,0,0,40,14e-9,0,335.379e-18,309.595e-3,98.9769e-6,-229.851e-15,-10.5305e-18,956.987e-18,268.493e-18,268.493e-18,
200e-3,0,0,40,14e-9,0,351.856e-18,309.595e-3,172.294e-6,-331.611e-15,-17.6193e-18,1.0041e-15,292.058e-18,292.058e-18,
220e-3,0,0,40,14e-9,0,374.088e-18,309.595e-3,290.271e-6,-473.844e-15,-27.8959e-18,1.0691e-15,324.567e-18,324.567e-18,
240e-3,0,0,40,14e-9,0,401.799e-18,309.595e-3,468.276e-6,-673.313e-15,-41.28e-18,1.1513e-15,365.663e-18,365.663e-18,
260e-3,0,0,40,14e-9,0,433.158e-18,309.595e-3,717.971e-6,-949.69e-15,-56.8992e-18,1.2452e-15,412.641e-18,412.641e-18,
280e-3,0,0,40,14e-9,0,465.699e-18,309.595e-3,1.0439e-3,-1.3237e-12,-73.5282e-18,1.3436e-15,461.81e-18,461.81e-18,
300e-3,0,0,40,14e-9,0,497.492e-18,309.595e-3,1.4436e-3,-1.8166e-12,-90.1721e-18,1.4405e-15,510.248e-18,510.248e-18,
320e-3,0,0,40,14e-9,0,527.571e-18,309.595e-3,1.9092e-3,-2.4499e-12,-106.29e-18,1.5328e-15,556.444e-18,556.444e-18,
340e-3,0,0,40,14e-9,0,555.691e-18,309.595e-3,2.4307e-3,-3.2470e-12,-121.692e-18,1.6199e-15,599.966e-18,599.966e-18,
360e-3,0,0,40,14e-9,0,581.964e-18,309.595e-3,2.9975e-3,-4.2341e-12,-136.364e-18,1.7018e-15,640.911e-18,640.911e-18,
380e-3,0,0,40,14e-9,0,606.603e-18,309.595e-3,3.5994e-3,-5.4408e-12,-150.348e-18,1.7790e-15,679.535e-18,679.535e-18,
400e-3,0,0,40,14e-9,0,629.818e-18,309.595e-3,4.2272e-3,-6.9013e-12,-163.692e-18,1.8521e-15,716.094e-18,716.094e-18,
420e-3,0,0,40,14e-9,0,651.774e-18,309.595e-3,4.8729e-3,-8.6544e-12,-176.429e-18,1.9215e-15,750.787e-18,750.787e-18,
440e-3,0,0,40,14e-9,0,672.591e-18,309.595e-3,5.5296e-3,-10.745e-12,-188.578e-18,1.9875e-15,783.753e-18,783.753e-18,
460e-3,0,0,40,14e-9,0,692.358e-18,309.595e-3,6.1915e-3,-13.2239e-12,-200.148e-18,2.0501e-15,815.089e-18,815.089e-18,
480e-3,0,0,40,14e-9,0,711.134e-18,309.595e-3,6.8539e-3,-16.1494e-12,-211.145e-18,2.1097e-15,844.863e-18,844.863e-18,
500e-3,0,0,40,14e-9,0,728.968e-18,309.595e-3,7.5131e-3,-19.588e-12,-221.572e-18,2.1662e-15,873.124e-18,873.124e-18,
520e-3,0,0,40,14e-9,0,745.897e-18,309.595e-3,8.1659e-3,-23.6152e-12,-231.433e-18,2.2198e-15,899.914e-18,899.914e-18,
540e-3,0,0,40,14e-9,0,761.955e-18,309.595e-3,8.8100e-3,-28.3169e-12,-240.736e-18,2.2705e-15,925.274e-18,925.274e-18,
560e-3,0,0,40,14e-9,0,777.171e-18,309.595e-3,9.4435e-3,-33.7907e-12,-249.489e-18,2.3184e-15,949.243e-18,949.243e-18,
580e-3,0,0,40,14e-9,0,791.576e-18,309.595e-3,10.0651e-3,-40.1473e-12,-257.707e-18,2.3637e-15,971.867e-18,971.867e-18,
600e-3,0,0,40,14e-9,0,805.201e-18,309.595e-3,10.6736e-3,-47.5123e-12,-265.405e-18,2.4063e-15,993.189e-18,993.189e-18,
620e-3,0,0,40,14e-9,0,818.077e-18,309.595e-3,11.2685e-3,-56.0279e-12,-272.601e-18,2.4465e-15,1.0132e-15,1.0132e-15,
640e-3,0,0,40,14e-9,0,830.236e-18,309.595e-3,11.8493e-3,-65.8551e-12,-279.315e-18,2.4842e-15,1.0321e-15,1.0321e-15,
660e-3,0,0,40,14e-9,0,841.711e-18,309.595e-3,12.4158e-3,-77.1763e-12,-285.568e-18,2.5197e-15,1.0498e-15,1.0498e-15,
680e-3,0,0,40,14e-9,0,852.533e-18,309.595e-3,12.9677e-3,-90.1975e-12,-291.384e-18,2.553e-15,1.0665e-15,1.0665e-15,
700e-3,0,0,40,14e-9,0,862.736e-18,309.595e-3,13.5053e-3,-105.152e-12,-296.784e-18,2.5842e-15,1.0821e-15,1.0821e-15,
720e-3,0,0,40,14e-9,0,872.351e-18,309.595e-3,14.0285e-3,-122.302e-12,-301.793e-18,2.6134e-15,1.0967e-15,1.0967e-15,
740e-3,0,0,40,14e-9,0,881.41e-18,309.595e-3,14.5375e-3,-141.946e-12,-306.433e-18,2.6408e-15,1.1104e-15,1.1104e-15,
760e-3,0,0,40,14e-9,0,889.944e-18,309.595e-3,15.0327e-3,-164.418e-12,-310.727e-18,2.6665e-15,1.1232e-15,1.1232e-15,
780e-3,0,0,40,14e-9,0,897.984e-18,309.595e-3,15.5143e-3,-190.098e-12,-314.697e-18,2.6905e-15,1.1352e-15,1.1352e-15,
800e-3,0,0,40,14e-9,0,905.557e-18,309.595e-3,15.9826e-3,-219.411e-12,-318.364e-18,2.7130e-15,1.1465e-15,1.1465e-15,
0,0,20e-3,2,14e-9,14.3123e-9,17.3596e-18,299.547e-3,17.1357e-9,470.392e-12,-3.3146e-21,40.5552e-18,9.6384e-18,9.9167e-18,
20e-3,0,20e-3,2,14e-9,26.2922e-9,17.6361e-18,299.547e-3,31.4896e-9,864.379e-12,-6.1197e-21,41.1115e-18,9.9164e-18,10.1951e-18,
40e-3,0,20e-3,2,14e-9,48.2761e-9,17.9115e-18,299.547e-3,57.857e-9,1.5879e-9,-11.2938e-21,41.6677e-18,10.1944e-18,10.4732e-18,
60e-3,0,20e-3,2,14e-9,88.5622e-9,18.1842e-18,299.547e-3,106.269e-9,2.9159e-9,-20.8238e-21,42.2257e-18,10.4721e-18,10.7537e-18,
80e-3,0,20e-3,2,14e-9,162.201e-9,18.4546e-18,299.547e-3,195.075e-9,5.3502e-9,-38.3285e-21,42.7957e-18,10.7516e-18,11.0442e-18,
100e-3,0,20e-3,2,14e-9,296.188e-9,18.7267e-18,299.547e-3,357.709e-9,9.8019e-9,-70.3179e-21,43.4019e-18,11.0403e-18,11.3616e-18,
120e-3,0,20e-3,2,14e-9,537.963e-9,19.0105e-18,299.547e-3,654.655e-9,17.9091e-9,-128.239e-21,44.0923e-18,11.3543e-18,11.7381e-18,
140e-3,0,20e-3,2,14e-9,967.842e-9,19.3257e-18,299.547e-3,1.1939e-6,32.5639e-9,-231.394e-21,44.9532e-18,11.724e-18,12.2292e-18,
160e-3,0,20e-3,2,14e-9,1.7128e-6,19.7069e-18,299.547e-3,2.1637e-6,58.7117e-9,-409.939e-21,46.1236e-18,12.2015e-18,12.9221e-18,
180e-3,0,20e-3,2,14e-9,2.9504e-6,20.2074e-18,299.547e-3,3.8795e-6,104.356e-9,-704.779e-21,47.8002e-18,12.8665e-18,13.9337e-18,
200e-3,0,20e-3,2,14e-9,4.8752e-6,20.8958e-18,299.547e-3,6.8329e-6,181.326e-9,-1.1579e-18,50.2019e-18,13.8216e-18,15.3802e-18,
220e-3,0,20e-3,2,14e-9,7.6055e-6,21.836e-18,299.547e-3,11.7087e-6,304.782e-9,-1.7896e-18,53.4732e-18,15.1628e-18,17.3104e-18,
240e-3,0,20e-3,2,14e-9,11.0644e-6,23.0491e-18,299.547e-3,19.306e-6,490.46e-9,-2.5747e-18,57.5665e-18,16.9236e-18,19.6429e-18,
260e-3,0,20e-3,2,14e-9,14.9538e-6,24.4851e-18,299.547e-3,30.3446e-6,750.252e-9,-3.4476e-18,62.2224e-18,19.035e-18,22.1874e-18,
280e-3,0,20e-3,2,14e-9,18.8803e-6,26.0413e-18,299.547e-3,45.2459e-6,1.0888e-6,-4.3371e-18,67.0952e-18,21.3494e-18,24.7458e-18,
300e-3,0,20e-3,2,14e-9,22.5175e-6,27.614e-18,299.547e-3,64.0416e-6,1.5035e-6,-5.1968e-18,71.908e-18,23.715e-18,27.193e-18,
320e-3,0,20e-3,2,14e-9,25.6763e-6,29.1352e-18,299.547e-3,86.4411e-6,1.9863e-6,-6.0089e-18,76.512e-18,26.0285e-18,29.4835e-18,
340e-3,0,20e-3,2,14e-9,28.2863e-6,30.5749e-18,299.547e-3,111.968e-6,2.5268e-6,-6.7729e-18,80.8598e-18,28.2405e-18,31.6193e-18,
360e-3,0,20e-3,2,14e-9,30.3508e-6,31.9274e-18,299.547e-3,140.077e-6,3.1141e-6,-7.4946e-18,84.9564e-18,30.3369e-18,33.6195e-18,
380e-3,0,20e-3,2,14e-9,31.9112e-6,33.1976e-18,299.547e-3,170.228e-6,3.7375e-6,-8.1799e-18,88.8243e-18,32.32e-18,35.5043e-18,
400e-3,0,20e-3,2,14e-9,33.0246e-6,34.3937e-18,299.547e-3,201.923e-6,4.3876e-6,-8.8333e-18,92.4871e-18,34.1975e-18,37.2897e-18,
420e-3,0,20e-3,2,14e-9,33.7527e-6,35.523e-18,299.547e-3,234.718e-6,5.0559e-6,-9.4573e-18,95.9638e-18,35.9773e-18,38.9865e-18,
440e-3,0,20e-3,2,14e-9,34.1558e-6,36.5918e-18,299.547e-3,268.235e-6,5.7355e-6,-10.0534e-18,99.2677e-18,37.6659e-18,40.6018e-18,
460e-3,0,20e-3,2,14e-9,34.2896e-6,37.6048e-18,299.547e-3,302.152e-6,6.4204e-6,-10.6219e-18,102.408e-18,39.2684e-18,42.14e-18,
480e-3,0,20e-3,2,14e-9,34.2039e-6,38.5655e-18,299.547e-3,336.204e-6,7.1056e-6,-11.1631e-18,105.392e-18,40.7887e-18,43.6037e-18,
500e-3,0,20e-3,2,14e-9,33.9419e-6,39.4767e-18,299.547e-3,370.173e-6,7.7873e-6,-11.6769e-18,108.225e-18,42.2297e-18,44.995e-18,
520e-3,0,20e-3,2,14e-9,33.5407e-6,40.3407e-18,299.547e-3,403.888e-6,8.4624e-6,-12.1635e-18,110.91e-18,43.5943e-18,46.3152e-18,
540e-3,0,20e-3,2,14e-9,33.0316e-6,41.1596e-18,299.547e-3,437.209e-6,9.1282e-6,-12.623e-18,113.451e-18,44.8848e-18,47.566e-18,
560e-3,0,20e-3,2,14e-9,32.4406e-6,41.9349e-18,299.547e-3,470.03e-6,9.7831e-6,-13.0557e-18,115.853e-18,46.1037e-18,48.7491e-18,
580e-3,0,20e-3,2,14e-9,31.7892e-6,42.6687e-18,299.547e-3,502.27e-6,10.4255e-6,-13.4622e-18,118.12e-18,47.2535e-18,49.8662e-18,
600e-3,0,20e-3,2,14e-9,31.0946e-6,43.3624e-18,299.547e-3,533.868e-6,11.0544e-6,-13.8431e-18,120.256e-18,48.3368e-18,50.9194e-18,
620e-3,0,20e-3,2,14e-9,30.3712e-6,44.0179e-18,299.547e-3,564.783e-6,11.6691e-6,-14.1992e-18,122.267e-18,49.3563e-18,51.911e-18,
640e-3,0,20e-3,2,14e-9,29.6301e-6,44.6368e-18,299.547e-3,594.985e-6,12.2691e-6,-14.5315e-18,124.158e-18,50.3148e-18,52.8433e-18,
660e-3,0,20e-3,2,14e-9,28.8805e-6,45.2208e-18,299.547e-3,624.455e-6,12.8543e-6,-14.8411e-18,125.934e-18,51.2152e-18,53.7191e-18,
680e-3,0,20e-3,2,14e-9,28.1294e-6,45.7717e-18,299.547e-3,653.185e-6,13.4243e-6,-15.1289e-18,127.601e-18,52.0603e-18,54.5409e-18,
700e-3,0,20e-3,2,14e-9,27.3823e-6,46.2911e-18,299.547e-3,681.173e-6,13.9795e-6,-15.3961e-18,129.164e-18,52.853e-18,55.3114e-18,
720e-3,0,20e-3,2,14e-9,26.6437e-6,46.7807e-18,299.547e-3,708.422e-6,14.5197e-6,-15.6438e-18,130.629e-18,53.5961e-18,56.0334e-18,
740e-3,0,20e-3,2,14e-9,25.9168e-6,47.2422e-18,299.547e-3,734.94e-6,15.0453e-6,-15.8731e-18,132.002e-18,54.2925e-18,56.7094e-18,
760e-3,0,20e-3,2,14e-9,25.2039e-6,47.677e-18,299.547e-3,760.739e-6,15.5565e-6,-16.0853e-18,133.287e-18,54.9448e-18,57.3421e-18,
780e-3,0,20e-3,2,14e-9,24.5071e-6,48.0867e-18,299.547e-3,785.831e-6,16.0535e-6,-16.2812e-18,134.49e-18,55.5558e-18,57.9342e-18,
800e-3,0,20e-3,2,14e-9,23.8274e-6,48.4729e-18,299.547e-3,810.233e-6,16.5369e-6,-16.4621e-18,135.616e-18,56.1279e-18,58.488e-18,
0,0,20e-3,6,14e-9,40.6289e-9,40.4609e-18,301.267e-3,48.6732e-9,1.3353e-9,-9.451e-21,121.663e-18,28.9146e-18,29.7488e-18,
20e-3,0,20e-3,6,14e-9,74.6391e-9,41.29e-18,301.267e-3,89.4456e-9,2.4537e-9,-17.4498e-21,123.33e-18,29.7477e-18,30.5825e-18,
40e-3,0,20e-3,6,14e-9,137.055e-9,42.1152e-18,301.267e-3,164.345e-9,4.5079e-9,-32.2053e-21,124.995e-18,30.5805e-18,31.4146e-18,
60e-3,0,20e-3,6,14e-9,251.452e-9,42.9318e-18,301.267e-3,301.871e-9,8.2783e-9,-59.3874e-21,126.663e-18,31.411e-18,32.2517e-18,
80e-3,0,20e-3,6,14e-9,460.618e-9,43.7402e-18,301.267e-3,554.171e-9,15.1905e-9,-109.332e-21,128.361e-18,32.2451e-18,33.1155e-18,
100e-3,0,20e-3,6,14e-9,841.391e-9,44.5514e-18,301.267e-3,1.0163e-6,27.8345e-9,-200.656e-21,130.157e-18,33.1034e-18,34.0539e-18,
120e-3,0,20e-3,6,14e-9,1.5291e-6,45.3933e-18,301.267e-3,1.8603e-6,50.8717e-9,-366.181e-21,132.19e-18,34.0312e-18,35.1588e-18,
140e-3,0,20e-3,6,14e-9,2.7538e-6,46.3225e-18,301.267e-3,3.3940e-6,92.5485e-9,-661.513e-21,134.706e-18,35.1156e-18,36.5902e-18,
160e-3,0,20e-3,6,14e-9,4.8824e-6,47.4382e-18,301.267e-3,6.1554e-6,167.016e-9,-1.1742e-18,138.108e-18,36.506e-18,38.6015e-18,
180e-3,0,20e-3,6,14e-9,8.4339e-6,48.8953e-18,301.267e-3,11.049e-6,297.311e-9,-2.0252e-18,142.972e-18,38.4341e-18,41.5383e-18,
200e-3,0,20e-3,6,14e-9,13.995e-6,50.8974e-18,301.267e-3,19.4963e-6,517.811e-9,-3.3427e-18,149.961e-18,41.204e-18,45.757e-18,
220e-3,0,20e-3,6,14e-9,21.9539e-6,53.6415e-18,301.267e-3,33.4999e-6,873.228e-9,-5.1963e-18,159.541e-18,45.1106e-18,51.4304e-18,
240e-3,0,20e-3,6,14e-9,32.1401e-6,57.2062e-18,301.267e-3,55.4402e-6,1.4109e-6,-7.5236e-18,171.629e-18,50.2783e-18,58.3503e-18,
260e-3,0,20e-3,6,14e-9,43.7097e-6,61.4603e-18,301.267e-3,87.5176e-6,2.1681e-6,-10.1345e-18,185.489e-18,56.5263e-18,65.9629e-18,
280e-3,0,20e-3,6,14e-9,55.4898e-6,66.1041e-18,301.267e-3,131.088e-6,3.1607e-6,-12.8115e-18,200.088e-18,63.4254e-18,73.6624e-18,
300e-3,0,20e-3,6,14e-9,66.4735e-6,70.8211e-18,301.267e-3,186.342e-6,4.3823e-6,-15.4071e-18,214.563e-18,70.5131e-18,81.0499e-18,
320e-3,0,20e-3,6,14e-9,76.0593e-6,75.3965e-18,301.267e-3,252.48e-6,5.8102e-6,-17.8615e-18,228.436e-18,77.4646e-18,87.9716e-18,
340e-3,0,20e-3,6,14e-9,84.0114e-6,79.732e-18,301.267e-3,328.109e-6,7.4137e-6,-20.1705e-18,241.545e-18,84.1197e-18,94.425e-18,
360e-3,0,20e-3,6,14e-9,90.3258e-6,83.806e-18,301.267e-3,411.605e-6,9.1597e-6,-22.3503e-18,253.895e-18,90.4293e-18,100.466e-18,
380e-3,0,20e-3,6,14e-9,95.1189e-6,87.6317e-18,301.267e-3,501.345e-6,11.0166e-6,-24.4192e-18,265.552e-18,96.398e-18,106.155e-18,
400e-3,0,20e-3,6,14e-9,98.5594e-6,91.2329e-18,301.267e-3,595.825e-6,12.9555e-6,-26.391e-18,276.589e-18,102.048e-18,111.541e-18,
420e-3,0,20e-3,6,14e-9,100.832e-6,94.6325e-18,301.267e-3,693.707e-6,14.9512e-6,-28.274e-18,287.063e-18,107.403e-18,116.66e-18,
440e-3,0,20e-3,6,14e-9,102.117e-6,97.8493e-18,301.267e-3,793.839e-6,16.9822e-6,-30.0724e-18,297.016e-18,112.484e-18,121.532e-18,
460e-3,0,20e-3,6,14e-9,102.582e-6,100.898e-18,301.267e-3,895.245e-6,19.0304e-6,-31.7881e-18,306.477e-18,117.306e-18,126.171e-18,
480e-3,0,20e-3,6,14e-9,102.379e-6,103.789e-18,301.267e-3,997.118e-6,21.081e-6,-33.4216e-18,315.466e-18,121.88e-18,130.586e-18,
500e-3,0,20e-3,6,14e-9,101.638e-6,106.531e-18,301.267e-3,1.0988e-3,23.122e-6,-34.9729e-18,323.999e-18,126.216e-18,134.783e-18,
520e-3,0,20e-3,6,14e-9,100.471e-6,109.132e-18,301.267e-3,1.1997e-3,25.1437e-6,-36.4421e-18,332.089e-18,130.323e-18,138.766e-18,
540e-3,0,20e-3,6,14e-9,98.9743e-6,111.596e-18,301.267e-3,1.2995e-3,27.1386e-6,-37.8298e-18,339.747e-18,134.207e-18,142.541e-18,
560e-3,0,20e-3,6,14e-9,97.2262e-6,113.93e-18,301.267e-3,1.3979e-3,29.101e-6,-39.137e-18,346.986e-18,137.875e-18,146.111e-18,
580e-3,0,20e-3,6,14e-9,95.2919e-6,116.139e-18,301.267e-3,1.4945e-3,31.0264e-6,-40.3652e-18,353.819e-18,141.337e-18,149.483e-18,
600e-3,0,20e-3,6,14e-9,93.2247e-6,118.227e-18,301.267e-3,1.5892e-3,32.9118e-6,-41.5163e-18,360.26e-18,144.598e-18,152.662e-18,
620e-3,0,20e-3,6,14e-9,91.0674e-6,120.201e-18,301.267e-3,1.6819e-3,34.7548e-6,-42.5928e-18,366.324e-18,147.668e-18,155.656e-18,
640e-3,0,20e-3,6,14e-9,88.8548e-6,122.064e-18,301.267e-3,1.7725e-3,36.5541e-6,-43.5976e-18,372.025e-18,150.554e-18,158.471e-18,
660e-3,0,20e-3,6,14e-9,86.6143e-6,123.823e-18,301.267e-3,1.8608e-3,38.3088e-6,-44.5335e-18,377.381e-18,153.265e-18,161.116e-18,
680e-3,0,20e-3,6,14e-9,84.3676e-6,125.481e-18,301.267e-3,1.9470e-3,40.0186e-6,-45.4039e-18,382.408e-18,155.81e-18,163.598e-18,
700e-3,0,20e-3,6,14e-9,82.1318e-6,127.045e-18,301.267e-3,2.0309e-3,41.6836e-6,-46.2121e-18,387.122e-18,158.197e-18,165.925e-18,
720e-3,0,20e-3,6,14e-9,79.9201e-6,128.52e-18,301.267e-3,2.1127e-3,43.3041e-6,-46.9615e-18,391.541e-18,160.436e-18,168.105e-18,
740e-3,0,20e-3,6,14e-9,77.7425e-6,129.909e-18,301.267e-3,2.1922e-3,44.8806e-6,-47.6554e-18,395.68e-18,162.533e-18,170.147e-18,
760e-3,0,20e-3,6,14e-9,75.6065e-6,131.219e-18,301.267e-3,2.2696e-3,46.414e-6,-48.2972e-18,399.556e-18,164.498e-18,172.058e-18,
780e-3,0,20e-3,6,14e-9,73.5178e-6,132.453e-18,301.267e-3,2.3449e-3,47.9052e-6,-48.8902e-18,403.185e-18,166.338e-18,173.847e-18,
800e-3,0,20e-3,6,14e-9,71.4802e-6,133.616e-18,301.267e-3,2.4181e-3,49.3551e-6,-49.4376e-18,406.581e-18,168.062e-18,175.52e-18,
0,0,20e-3,10,14e-9,67.727e-9,67.4349e-18,301.261e-3,81.1759e-9,2.2259e-9,-15.7732e-21,202.772e-18,48.191e-18,49.5814e-18,
20e-3,0,20e-3,10,14e-9,124.421e-9,68.8166e-18,301.261e-3,149.175e-9,4.0903e-9,-29.1228e-21,205.55e-18,49.5795e-18,50.9709e-18,
40e-3,0,20e-3,10,14e-9,228.466e-9,70.192e-18,301.261e-3,274.09e-9,7.5146e-9,-53.7488e-21,208.325e-18,50.9674e-18,52.3578e-18,
60e-3,0,20e-3,10,14e-9,419.162e-9,71.5528e-18,301.261e-3,503.452e-9,13.7998e-9,-99.1142e-21,211.105e-18,52.3515e-18,53.7531e-18,
80e-3,0,20e-3,10,14e-9,767.832e-9,72.9002e-18,301.261e-3,924.231e-9,25.3221e-9,-182.468e-21,213.935e-18,53.7415e-18,55.193e-18,
100e-3,0,20e-3,10,14e-9,1.4025e-6,74.2519e-18,301.261e-3,1.6949e-6,46.399e-9,-334.882e-21,216.929e-18,55.1715e-18,56.7576e-18,
120e-3,0,20e-3,10,14e-9,2.5489e-6,75.6548e-18,301.261e-3,3.1026e-6,84.8011e-9,-611.132e-21,220.317e-18,56.7173e-18,58.5999e-18,
140e-3,0,20e-3,10,14e-9,4.5905e-6,77.203e-18,301.261e-3,5.6604e-6,154.274e-9,-1.1040e-18,224.51e-18,58.5233e-18,60.987e-18,
160e-3,0,20e-3,10,14e-9,8.1387e-6,79.0617e-18,301.261e-3,10.2656e-6,278.407e-9,-1.9597e-18,230.181e-18,60.8387e-18,64.3419e-18,
180e-3,0,20e-3,10,14e-9,14.0588e-6,81.4887e-18,301.261e-3,18.4263e-6,495.602e-9,-3.3799e-18,238.29e-18,64.0489e-18,69.2409e-18,
200e-3,0,20e-3,10,14e-9,23.3283e-6,84.8231e-18,301.261e-3,32.5127e-6,863.155e-9,-5.5788e-18,249.938e-18,68.6598e-18,76.2786e-18,
220e-3,0,20e-3,10,14e-9,36.5943e-6,89.3929e-18,301.261e-3,55.863e-6,1.4556e-6,-8.6724e-18,265.907e-18,75.1631e-18,85.7436e-18,
240e-3,0,20e-3,10,14e-9,53.5722e-6,95.3292e-18,301.261e-3,92.4446e-6,2.3519e-6,-12.5568e-18,286.054e-18,83.7655e-18,97.2882e-18,
260e-3,0,20e-3,10,14e-9,72.8553e-6,102.413e-18,301.261e-3,145.924e-6,3.6139e-6,-16.9146e-18,309.155e-18,94.1666e-18,109.989e-18,
280e-3,0,20e-3,10,14e-9,92.4886e-6,110.146e-18,301.261e-3,218.557e-6,5.2684e-6,-21.383e-18,333.486e-18,105.652e-18,122.835e-18,
300e-3,0,20e-3,10,14e-9,110.794e-6,118.001e-18,301.261e-3,310.665e-6,7.3045e-6,-25.7156e-18,357.612e-18,117.451e-18,135.16e-18,
320e-3,0,20e-3,10,14e-9,126.77e-6,125.621e-18,301.261e-3,420.909e-6,9.6845e-6,-29.8128e-18,380.733e-18,129.024e-18,146.709e-18,
340e-3,0,20e-3,10,14e-9,140.022e-6,132.84e-18,301.261e-3,546.968e-6,12.3571e-6,-33.667e-18,402.58e-18,140.104e-18,157.477e-18,
360e-3,0,20e-3,10,14e-9,150.546e-6,139.624e-18,301.261e-3,686.138e-6,15.2672e-6,-37.3057e-18,423.164e-18,150.608e-18,167.555e-18,
380e-3,0,20e-3,10,14e-9,158.534e-6,145.995e-18,301.261e-3,835.713e-6,18.362e-6,-40.7593e-18,442.593e-18,160.545e-18,177.048e-18,
400e-3,0,20e-3,10,14e-9,164.267e-6,151.992e-18,301.261e-3,993.185e-6,21.5935e-6,-44.0507e-18,460.987e-18,169.952e-18,186.035e-18,
420e-3,0,20e-3,10,14e-9,168.054e-6,157.653e-18,301.261e-3,1.1563e-3,24.9197e-6,-47.1938e-18,478.443e-18,178.867e-18,194.575e-18,
440e-3,0,20e-3,10,14e-9,170.195e-6,163.009e-18,301.261e-3,1.3232e-3,28.3047e-6,-50.1957e-18,495.031e-18,187.326e-18,202.704e-18,
460e-3,0,20e-3,10,14e-9,170.97e-6,168.086e-18,301.261e-3,1.4922e-3,31.7184e-6,-53.0595e-18,510.799e-18,195.353e-18,210.445e-18,
480e-3,0,20e-3,10,14e-9,170.631e-6,172.9e-18,301.261e-3,1.6620e-3,35.1361e-6,-55.7861e-18,525.781e-18,202.969e-18,217.812e-18,
500e-3,0,20e-3,10,14e-9,169.395e-6,177.467e-18,301.261e-3,1.8314e-3,38.5376e-6,-58.3755e-18,540.002e-18,210.188e-18,224.815e-18,
520e-3,0,20e-3,10,14e-9,167.451e-6,181.797e-18,301.261e-3,1.9997e-3,41.9071e-6,-60.8279e-18,553.485e-18,217.024e-18,231.461e-18,
540e-3,0,20e-3,10,14e-9,164.956e-6,185.901e-18,301.261e-3,2.1660e-3,45.232e-6,-63.1443e-18,566.249e-18,223.49e-18,237.758e-18,
560e-3,0,20e-3,10,14e-9,162.043e-6,189.787e-18,301.261e-3,2.3299e-3,48.5026e-6,-65.3262e-18,578.314e-18,229.598e-18,243.716e-18,
580e-3,0,20e-3,10,14e-9,158.819e-6,193.465e-18,301.261e-3,2.4910e-3,51.7117e-6,-67.3763e-18,589.702e-18,235.361e-18,249.341e-18,
600e-3,0,20e-3,10,14e-9,155.373e-6,196.943e-18,301.261e-3,2.6489e-3,54.8539e-6,-69.2978e-18,600.437e-18,240.79e-18,254.646e-18,
620e-3,0,20e-3,10,14e-9,151.778e-6,200.229e-18,301.261e-3,2.8033e-3,57.9256e-6,-71.0948e-18,610.542e-18,245.901e-18,259.641e-18,
640e-3,0,20e-3,10,14e-9,148.09e-6,203.332e-18,301.261e-3,2.9542e-3,60.9244e-6,-72.772e-18,620.045e-18,250.706e-18,264.339e-18,
660e-3,0,20e-3,10,14e-9,144.356e-6,206.26e-18,301.261e-3,3.1015e-3,63.8489e-6,-74.3343e-18,628.971e-18,255.22e-18,268.751e-18,
680e-3,0,20e-3,10,14e-9,140.612e-6,209.023e-18,301.261e-3,3.2451e-3,66.6986e-6,-75.7873e-18,637.349e-18,259.457e-18,272.892e-18,
700e-3,0,20e-3,10,14e-9,136.885e-6,211.627e-18,301.261e-3,3.3850e-3,69.4735e-6,-77.1365e-18,645.206e-18,263.431e-18,276.775e-18,
720e-3,0,20e-3,10,14e-9,133.199e-6,214.083e-18,301.261e-3,3.5212e-3,72.1742e-6,-78.3874e-18,652.57e-18,267.157e-18,280.413e-18,
740e-3,0,20e-3,10,14e-9,129.57e-6,216.397e-18,301.261e-3,3.6538e-3,74.8018e-6,-79.5458e-18,659.469e-18,270.649e-18,283.82e-18,
760e-3,0,20e-3,10,14e-9,126.01e-6,218.577e-18,301.261e-3,3.7828e-3,77.3575e-6,-80.6173e-18,665.929e-18,273.92e-18,287.009e-18,
780e-3,0,20e-3,10,14e-9,122.529e-6,220.632e-18,301.261e-3,3.9082e-3,79.8427e-6,-81.6073e-18,671.977e-18,276.984e-18,289.993e-18,
800e-3,0,20e-3,10,14e-9,119.133e-6,222.568e-18,301.261e-3,4.0302e-3,82.2592e-6,-82.5211e-18,677.637e-18,279.853e-18,292.784e-18,
0,0,20e-3,20,14e-9,115.061e-9,142.61e-18,306.34e-3,137.882e-9,3.7813e-9,-27.0183e-21,405.524e-18,96.375e-18,99.1491e-18,
20e-3,0,20e-3,20,14e-9,211.394e-9,145.369e-18,306.34e-3,253.39e-9,6.9489e-9,-49.8894e-21,411.063e-18,99.146e-18,101.917e-18,
