vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs
520e-3,0,620e-3,2,14e-9,229.282e-6,35.0285e-18,-350.995e-3,11.2404e-6,-27.8131e-6,-16.8839e-18,90.9416e-18,15.8869e-18,65.9347e-18
540e-3,0,620e-3,2,14e-9,244.588e-6,35.2896e-18,-350.995e-3,12.7226e-6,-32.5547e-6,-18.5104e-18,94.2531e-18,16.1369e-18,68.9962e-18
560e-3,0,620e-3,2,14e-9,258.141e-6,35.5669e-18,-350.995e-3,14.2605e-6,-37.5849e-6,-20.0454e-18,97.4092e-18,16.4044e-18,71.8848e-18
580e-3,0,620e-3,2,14e-9,269.97e-6,35.8614e-18,-350.995e-3,15.8505e-6,-42.8688e-6,-21.4754e-18,100.395e-18,16.6907e-18,74.5847e-18
600e-3,0,620e-3,2,14e-9,280.141e-6,36.1738e-18,-350.995e-3,17.4899e-6,-48.3726e-6,-22.7984e-18,103.212e-18,16.9966e-18,77.0956e-18
620e-3,0,620e-3,2,14e-9,288.741e-6,36.5043e-18,-350.995e-3,19.1765e-6,-54.064e-6,-24.0183e-18,105.868e-18,17.3224e-18,79.4258e-18
640e-3,0,620e-3,2,14e-9,295.87e-6,36.8526e-18,-350.995e-3,20.909e-6,-59.9125e-6,-25.1424e-18,108.376e-18,17.6676e-18,81.588e-18
660e-3,0,620e-3,2,14e-9,301.632e-6,37.2176e-18,-350.995e-3,22.6865e-6,-65.8897e-6,-26.1787e-18,110.747e-18,18.0313e-18,83.5961e-18
680e-3,0,620e-3,2,14e-9,306.133e-6,37.5974e-18,-350.995e-3,24.5087e-6,-71.9693e-6,-27.1354e-18,112.996e-18,18.4117e-18,85.4639e-18
700e-3,0,620e-3,2,14e-9,309.478e-6,37.9896e-18,-350.995e-3,26.3756e-6,-78.1273e-6,-28.0201e-18,115.13e-18,18.8062e-18,87.2042e-18
720e-3,0,620e-3,2,14e-9,311.767e-6,38.3904e-18,-350.995e-3,28.2877e-6,-84.3414e-6,-28.8397e-18,117.16e-18,19.2113e-18,88.8287e-18
740e-3,0,620e-3,2,14e-9,313.098e-6,38.7959e-18,-350.995e-3,30.2455e-6,-90.5916e-6,-29.6006e-18,119.091e-18,19.6229e-18,90.3481e-18
760e-3,0,620e-3,2,14e-9,313.558e-6,39.2011e-18,-350.995e-3,32.2504e-6,-96.8595e-6,-30.3081e-18,120.928e-18,20.0363e-18,91.7718e-18
780e-3,0,620e-3,2,14e-9,313.233e-6,39.6014e-18,-350.995e-3,34.3036e-6,-103.129e-6,-30.9672e-18,122.675e-18,20.4467e-18,93.1081e-18
800e-3,0,620e-3,2,14e-9,312.198e-6,39.9918e-18,-350.995e-3,36.4066e-6,-109.384e-6,-31.5821e-18,124.334e-18,20.8494e-18,94.3645e-18
0,0,620e-3,6,14e-9,5.4945e-9,92.5039e-18,-354.094e-3,152.842e-12,-166.081e-12,-494.081e-24,118.04e-18,39.1322e-18,51.5475e-18
20e-3,0,620e-3,6,14e-9,10.6539e-9,92.6608e-18,-354.094e-3,296.356e-12,-321.898e-12,-970.747e-24,119.128e-18,39.289e-18,52.4785e-18
40e-3,0,620e-3,6,14e-9,20.6571e-9,92.8244e-18,-354.094e-3,574.605e-12,-624.039e-12,-1.9069e-21,120.268e-18,39.4526e-18,53.4552e-18
60e-3,0,620e-3,6,14e-9,40.0498e-9,92.9952e-18,-354.094e-3,1.1140e-9,-1.2098e-9,-3.7454e-21,121.457e-18,39.6232e-18,54.4734e-18
80e-3,0,620e-3,6,14e-9,77.6388e-9,93.1736e-18,-354.094e-3,2.1596e-9,-2.3455e-9,-7.3542e-21,122.69e-18,39.8014e-18,55.5288e-18
100e-3,0,620e-3,6,14e-9,150.471e-9,93.3603e-18,-354.094e-3,4.1857e-9,-4.547e-9,-14.4346e-21,123.966e-18,39.9876e-18,56.6183e-18
120e-3,0,620e-3,6,14e-9,291.489e-9,93.5559e-18,-354.094e-3,8.1093e-9,-8.8125e-9,-28.312e-21,125.286e-18,40.1822e-18,57.7442e-18
140e-3,0,620e-3,6,14e-9,564.159e-9,93.761e-18,-354.094e-3,15.6982e-9,-17.0719e-9,-55.4625e-21,126.667e-18,40.3855e-18,58.9212e-18
160e-3,0,620e-3,6,14e-9,1.09e-6,93.9764e-18,-354.094e-3,30.3422e-9,-33.0436e-9,-108.4e-21,128.147e-18,40.5973e-18,60.1897e-18
180e-3,0,620e-3,6,14e-9,2.0990e-6,94.203e-18,-354.094e-3,58.475e-9,-63.851e-9,-210.945e-21,129.816e-18,40.8171e-18,61.6391e-18
200e-3,0,620e-3,6,14e-9,4.0170e-6,94.4418e-18,-354.094e-3,112.072e-9,-122.992e-9,-407.159e-21,131.847e-18,41.0432e-18,63.444e-18
220e-3,0,620e-3,6,14e-9,7.6006e-6,94.6943e-18,-354.094e-3,212.638e-9,-235.525e-9,-774.171e-21,134.543e-18,41.2723e-18,65.9106e-18
240e-3,0,620e-3,6,14e-9,14.0981e-6,94.9624e-18,-354.094e-3,396.391e-9,-446.308e-9,-1.4336e-18,138.36e-18,41.4999e-18,69.5001e-18
260e-3,0,620e-3,6,14e-9,25.3232e-6,95.2488e-18,-354.094e-3,718.142e-9,-830.879e-9,-2.5432e-18,143.826e-18,41.722e-18,74.7442e-18
280e-3,0,620e-3,6,14e-9,43.421e-6,95.5582e-18,-354.094e-3,1.2483e-6,-1.5051e-6,-4.2403e-18,151.269e-18,41.9408e-18,81.9678e-18
300e-3,0,620e-3,6,14e-9,70.2257e-6,95.8969e-18,-354.094e-3,2.0597e-6,-2.626e-6,-6.5489e-18,160.489e-18,42.1693e-18,90.9593e-18
320e-3,0,620e-3,6,14e-9,106.57e-6,96.2722e-18,-354.094e-3,3.2101e-6,-4.3780e-6,-9.3417e-18,170.773e-18,42.4283e-18,100.984e-18
340e-3,0,620e-3,6,14e-9,152.084e-6,96.6893e-18,-354.094e-3,4.7334e-6,-6.9501e-6,-12.4229e-18,181.314e-18,42.7368e-18,111.218e-18
360e-3,0,620e-3,6,14e-9,205.498e-6,97.1504e-18,-354.094e-3,6.6424e-6,-10.5142e-6,-15.6508e-18,191.605e-18,43.1043e-18,121.141e-18
380e-3,0,620e-3,6,14e-9,265.056e-6,97.654e-18,-354.094e-3,8.9348e-6,-15.2111e-6,-18.996e-18,201.515e-18,43.5307e-18,130.624e-18
400e-3,0,620e-3,6,14e-9,328.788e-6,98.1967e-18,-354.094e-3,11.597e-6,-21.1442e-6,-22.5279e-18,211.178e-18,44.01e-18,139.808e-18
420e-3,0,620e-3,6,14e-9,394.662e-6,98.774e-18,-354.094e-3,14.6068e-6,-28.3768e-6,-26.3646e-18,220.844e-18,44.5338e-18,148.951e-18
440e-3,0,620e-3,6,14e-9,460.691e-6,99.3822e-18,-354.094e-3,17.9356e-6,-36.9317e-6,-30.6072e-18,230.743e-18,45.0943e-18,158.288e-18
460e-3,0,620e-3,6,14e-9,525.061e-6,100.019e-18,-354.094e-3,21.5506e-6,-46.7934e-6,-35.2746e-18,240.976e-18,45.6868e-18,167.929e-18
480e-3,0,620e-3,6,14e-9,586.26e-6,100.687e-18,-354.094e-3,25.4192e-6,-57.9129e-6,-40.2733e-18,251.474e-18,46.3111e-18,177.803e-18
500e-3,0,620e-3,6,14e-9,643.169e-6,101.388e-18,-354.094e-3,29.5114e-6,-70.2151e-6,-45.4266e-18,262.034e-18,46.971e-18,187.703e-18
520e-3,0,620e-3,6,14e-9,695.083e-6,102.129e-18,-354.094e-3,33.8022e-6,-83.6063e-6,-50.5421e-18,272.419e-18,47.6725e-18,197.387e-18
540e-3,0,620e-3,6,14e-9,741.652e-6,102.914e-18,-354.094e-3,38.272e-6,-97.9827e-6,-55.4682e-18,282.439e-18,48.4217e-18,206.657e-18
560e-3,0,620e-3,6,14e-9,782.798e-6,103.747e-18,-354.094e-3,42.9056e-6,-113.236e-6,-60.1133e-18,291.981e-18,49.2239e-18,215.397e-18
580e-3,0,620e-3,6,14e-9,818.628e-6,104.633e-18,-354.094e-3,47.6918e-6,-129.259e-6,-64.4372e-18,301.002e-18,50.0826e-18,223.559e-18
600e-3,0,620e-3,6,14e-9,849.36e-6,105.572e-18,-354.094e-3,52.6221e-6,-145.947e-6,-68.4343e-18,309.505e-18,51.0001e-18,231.144e-18
620e-3,0,620e-3,6,14e-9,875.279e-6,106.565e-18,-354.094e-3,57.6904e-6,-163.201e-6,-72.1178e-18,317.517e-18,51.9769e-18,238.18e-18
640e-3,0,620e-3,6,14e-9,896.702e-6,107.611e-18,-354.094e-3,62.8925e-6,-180.928e-6,-75.5102e-18,325.077e-18,53.0118e-18,244.705e-18
660e-3,0,620e-3,6,14e-9,913.964e-6,108.707e-18,-354.094e-3,68.226e-6,-199.042e-6,-78.6366e-18,332.225e-18,54.1013e-18,250.763e-18
680e-3,0,620e-3,6,14e-9,927.399e-6,109.846e-18,-354.094e-3,73.6896e-6,-217.462e-6,-81.5219e-18,338.996e-18,55.2399e-18,256.396e-18
700e-3,0,620e-3,6,14e-9,937.336e-6,111.021e-18,-354.094e-3,79.2836e-6,-236.114e-6,-84.1897e-18,345.423e-18,56.4193e-18,261.644e-18
720e-3,0,620e-3,6,14e-9,944.089e-6,112.22e-18,-354.094e-3,85.0093e-6,-254.934e-6,-86.6611e-18,351.531e-18,57.629e-18,266.542e-18
740e-3,0,620e-3,6,14e-9,947.957e-6,113.432e-18,-354.094e-3,90.869e-6,-273.859e-6,-88.9552e-18,357.339e-18,58.8563e-18,271.122e-18
760e-3,0,620e-3,6,14e-9,949.219e-6,114.641e-18,-354.094e-3,96.8661e-6,-292.835e-6,-91.0887e-18,362.862e-18,60.0871e-18,275.414e-18
780e-3,0,620e-3,6,14e-9,948.132e-6,115.834e-18,-354.094e-3,103.005e-6,-311.812e-6,-93.0765e-18,368.11e-18,61.3068e-18,279.443e-18
800e-3,0,620e-3,6,14e-9,944.933e-6,116.994e-18,-354.094e-3,109.29e-6,-330.746e-6,-94.9316e-18,373.093e-18,62.5014e-18,283.232e-18
0,0,620e-3,10,14e-9,9.8977e-9,154.193e-18,-351.725e-3,275.327e-12,-299.153e-12,-890.953e-24,196.868e-18,65.2399e-18,86.0283e-18
20e-3,0,620e-3,10,14e-9,19.1915e-9,154.455e-18,-351.725e-3,533.848e-12,-579.84e-12,-1.7504e-21,198.688e-18,65.5022e-18,87.5862e-18
40e-3,0,620e-3,10,14e-9,37.2106e-9,154.729e-18,-351.725e-3,1.0350e-9,-1.1241e-9,-3.4387e-21,200.595e-18,65.7756e-18,89.2197e-18
60e-3,0,620e-3,10,14e-9,72.143e-9,155.014e-18,-351.725e-3,2.0067e-9,-2.1793e-9,-6.7537e-21,202.583e-18,66.0609e-18,90.9221e-18
80e-3,0,620e-3,10,14e-9,139.85e-9,155.313e-18,-351.725e-3,3.8902e-9,-4.2251e-9,-13.261e-21,204.645e-18,66.3589e-18,92.6864e-18
100e-3,0,620e-3,10,14e-9,271.031e-9,155.625e-18,-351.725e-3,7.5396e-9,-8.1904e-9,-26.0266e-21,206.778e-18,66.6703e-18,94.5082e-18
120e-3,0,620e-3,10,14e-9,524.995e-9,155.952e-18,-351.725e-3,14.606e-9,-15.8733e-9,-51.0436e-21,208.989e-18,66.9956e-18,96.393e-18
140e-3,0,620e-3,10,14e-9,1.0159e-6,156.295e-18,-351.725e-3,28.2707e-9,-30.748e-9,-99.9742e-21,211.304e-18,67.3354e-18,98.369e-18
160e-3,0,620e-3,10,14e-9,1.9623e-6,156.655e-18,-351.725e-3,54.6288e-9,-59.5057e-9,-195.325e-21,213.8e-18,67.6894e-18,100.511e-18
180e-3,0,620e-3,10,14e-9,3.7767e-6,157.035e-18,-351.725e-3,105.228e-9,-114.952e-9,-379.833e-21,216.637e-18,68.0563e-18,102.981e-18
200e-3,0,620e-3,10,14e-9,7.2204e-6,157.434e-18,-351.725e-3,201.496e-9,-221.309e-9,-732.171e-21,220.124e-18,68.4332e-18,106.091e-18
220e-3,0,620e-3,10,14e-9,13.6367e-6,157.857e-18,-351.725e-3,381.682e-9,-423.394e-9,-1.3888e-18,224.796e-18,68.8143e-18,110.382e-18
240e-3,0,620e-3,10,14e-9,25.216e-6,158.306e-18,-351.725e-3,709.563e-9,-800.975e-9,-2.5613e-18,231.44e-18,69.1918e-18,116.648e-18
260e-3,0,620e-3,10,14e-9,45.0786e-6,158.787e-18,-351.725e-3,1.2801e-6,-1.4871e-6,-4.5152e-18,240.925e-18,69.5599e-18,125.765e-18
280e-3,0,620e-3,10,14e-9,76.8023e-6,159.306e-18,-351.725e-3,2.2125e-6,-2.6833e-6,-7.4652e-18,253.716e-18,69.9239e-18,138.192e-18
300e-3,0,620e-3,10,14e-9,123.296e-6,159.876e-18,-351.725e-3,3.6265e-6,-4.6581e-6,-11.4212e-18,269.364e-18,70.3075e-18,153.456e-18
320e-3,0,620e-3,10,14e-9,185.706e-6,160.508e-18,-351.725e-3,5.6139e-6,-7.7217e-6,-16.1471e-18,286.617e-18,70.7462e-18,170.271e-18
340e-3,0,620e-3,10,14e-9,263.203e-6,161.211e-18,-351.725e-3,8.2266e-6,-12.1872e-6,-21.3179e-18,304.166e-18,71.2701e-18,187.296e-18
360e-3,0,620e-3,10,14e-9,353.545e-6,161.986e-18,-351.725e-3,11.4827e-6,-18.3356e-6,-26.7172e-18,321.239e-18,71.8929e-18,203.746e-18
380e-3,0,620e-3,10,14e-9,453.748e-6,162.832e-18,-351.725e-3,15.3755e-6,-26.3948e-6,-32.3182e-18,337.686e-18,72.6129e-18,219.473e-18
400e-3,0,620e-3,10,14e-9,560.512e-6,163.741e-18,-351.725e-3,19.8808e-6,-36.5293e-6,-38.2507e-18,353.765e-18,73.4194e-18,234.745e-18
420e-3,0,620e-3,10,14e-9,670.451e-6,164.708e-18,-351.725e-3,24.9603e-6,-48.8364e-6,-44.7144e-18,369.898e-18,74.2982e-18,250e-18
440e-3,0,620e-3,10,14e-9,780.281e-6,165.725e-18,-351.725e-3,30.5651e-6,-63.3466e-6,-51.8667e-18,386.451e-18,75.2367e-18,265.614e-18
460e-3,0,620e-3,10,14e-9,887.027e-6,166.79e-18,-351.725e-3,36.6406e-6,-80.027e-6,-59.7186e-18,403.563e-18,76.2279e-18,281.735e-18
480e-3,0,620e-3,10,14e-9,988.242e-6,167.906e-18,-351.725e-3,43.1326e-6,-98.7906e-6,-68.0937e-18,421.086e-18,77.2723e-18,298.213e-18
500e-3,0,620e-3,10,14e-9,1.0821e-3,169.079e-18,-351.725e-3,49.9921e-6,-119.508e-6,-76.6887e-18,438.667e-18,78.377e-18,314.69e-18
520e-3,0,620e-3,10,14e-9,1.1676e-3,170.319e-18,-351.725e-3,57.1785e-6,-142.02e-6,-85.1873e-18,455.914e-18,79.5519e-18,330.762e-18
540e-3,0,620e-3,10,14e-9,1.2441e-3,171.633e-18,-351.725e-3,64.66e-6,-166.153e-6,-93.348e-18,472.523e-18,80.8074e-18,346.116e-18
560e-3,0,620e-3,10,14e-9,1.3117e-3,173.029e-18,-351.725e-3,72.4122e-6,-191.727e-6,-101.029e-18,488.324e-18,82.1517e-18,360.572e-18
580e-3,0,620e-3,10,14e-9,1.3704e-3,174.511e-18,-351.725e-3,80.417e-6,-218.563e-6,-108.172e-18,503.254e-18,83.5908e-18,374.064e-18
600e-3,0,620e-3,10,14e-9,1.4206e-3,176.083e-18,-351.725e-3,88.6607e-6,-246.488e-6,-114.771e-18,517.325e-18,85.128e-18,386.597e-18
620e-3,0,620e-3,10,14e-9,1.4629e-3,177.746e-18,-351.725e-3,97.1336e-6,-275.337e-6,-120.852e-18,530.586e-18,86.7641e-18,398.222e-18
640e-3,0,620e-3,10,14e-9,1.4978e-3,179.496e-18,-351.725e-3,105.829e-6,-304.957e-6,-126.452e-18,543.101e-18,88.4966e-18,409.004e-18
660e-3,0,620e-3,10,14e-9,1.5258e-3,181.328e-18,-351.725e-3,114.743e-6,-335.205e-6,-131.614e-18,554.936e-18,90.3198e-18,419.016e-18
680e-3,0,620e-3,10,14e-9,1.5475e-3,183.232e-18,-351.725e-3,123.875e-6,-365.95e-6,-136.38e-18,566.151e-18,92.2238e-18,428.328e-18
700e-3,0,620e-3,10,14e-9,1.5634e-3,185.194e-18,-351.725e-3,133.223e-6,-397.069e-6,-140.786e-18,576.799e-18,94.1948e-18,437.004e-18
720e-3,0,620e-3,10,14e-9,1.5741e-3,187.196e-18,-351.725e-3,142.792e-6,-428.454e-6,-144.87e-18,586.919e-18,96.2148e-18,445.104e-18
740e-3,0,620e-3,10,14e-9,1.5800e-3,189.217e-18,-351.725e-3,152.585e-6,-460.004e-6,-148.661e-18,596.544e-18,98.2624e-18,452.682e-18
760e-3,0,620e-3,10,14e-9,1.5817e-3,191.231e-18,-351.725e-3,162.607e-6,-491.629e-6,-152.188e-18,605.697e-18,100.314e-18,459.783e-18
780e-3,0,620e-3,10,14e-9,1.5795e-3,193.216e-18,-351.725e-3,172.867e-6,-523.248e-6,-155.474e-18,614.396e-18,102.346e-18,466.451e-18
800e-3,0,620e-3,10,14e-9,1.5737e-3,195.146e-18,-351.725e-3,183.371e-6,-554.786e-6,-158.542e-18,622.655e-18,104.334e-18,472.721e-18
0,0,620e-3,20,14e-9,29.6181e-9,308.371e-18,-341.492e-3,823.124e-12,-894.987e-12,-2.4903e-21,393.638e-18,130.465e-18,171.973e-18
20e-3,0,620e-3,20,14e-9,57.4279e-9,308.895e-18,-341.492e-3,1.5959e-9,-1.7349e-9,-4.8930e-21,397.277e-18,130.989e-18,175.088e-18
40e-3,0,620e-3,20,14e-9,111.344e-9,309.441e-18,-341.492e-3,3.0943e-9,-3.3635e-9,-9.6123e-21,401.092e-18,131.535e-18,178.357e-18
60e-3,0,620e-3,20,14e-9,215.859e-9,310.012e-18,-341.492e-3,5.9989e-9,-6.5211e-9,-18.8788e-21,405.076e-18,132.105e-18,181.771e-18
80e-3,0,620e-3,20,14e-9,418.398e-9,310.608e-18,-341.492e-3,11.6281e-9,-12.642e-9,-37.0655e-21,409.221e-18,132.7e-18,185.321e-18
100e-3,0,620e-3,20,14e-9,810.682e-9,311.232e-18,-341.492e-3,22.5319e-9,-24.504e-9,-72.7316e-21,413.531e-18,133.321e-18,189.01e-18
120e-3,0,620e-3,20,14e-9,1.5696e-6,311.885e-18,-341.492e-3,43.6331e-9,-47.4794e-9,-142.576e-21,418.04e-18,133.97e-18,192.87e-18
140e-3,0,620e-3,20,14e-9,3.0350e-6,312.57e-18,-341.492e-3,84.3932e-9,-91.9342e-9,-278.987e-21,422.844e-18,134.646e-18,196.998e-18
160e-3,0,620e-3,20,14e-9,5.8531e-6,313.291e-18,-341.492e-3,162.852e-9,-177.778e-9,-544.048e-21,428.165e-18,135.348e-18,201.617e-18
180e-3,0,620e-3,20,14e-9,11.2321e-6,314.049e-18,-341.492e-3,312.874e-9,-342.919e-9,-1.0541e-18,434.454e-18,136.072e-18,207.181e-18
200e-3,0,620e-3,20,14e-9,21.3579e-6,314.848e-18,-341.492e-3,596.234e-9,-658.366e-9,-2.0182e-18,442.533e-18,136.81e-18,214.523e-18
220e-3,0,620e-3,20,14e-9,39.9544e-6,315.695e-18,-341.492e-3,1.1198e-6,-1.2532e-6,-3.7819e-18,453.729e-18,137.546e-18,224.983e-18
240e-3,0,620e-3,20,14e-9,72.7321e-6,316.597e-18,-341.492e-3,2.0530e-6,-2.3506e-6,-6.8358e-18,469.77e-18,138.266e-18,240.304e-18
260e-3,0,620e-3,20,14e-9,127.048e-6,317.567e-18,-341.492e-3,3.6281e-6,-4.3061e-6,-11.6973e-18,492.13e-18,138.966e-18,261.964e-18
280e-3,0,620e-3,20,14e-9,210.099e-6,318.623e-18,-341.492e-3,6.1059e-6,-7.6248e-6,-18.6274e-18,520.886e-18,139.675e-18,290.011e-18
300e-3,0,620e-3,20,14e-9,326.263e-6,319.787e-18,-341.492e-3,9.7135e-6,-12.9319e-6,-27.3947e-18,554.211e-18,140.454e-18,322.557e-18
320e-3,0,620e-3,20,14e-9,475.591e-6,321.081e-18,-341.492e-3,14.5982e-6,-20.8973e-6,-37.4062e-18,589.377e-18,141.372e-18,356.806e-18
340e-3,0,620e-3,20,14e-9,654.35e-6,322.514e-18,-341.492e-3,20.8225e-6,-32.1522e-6,-48.116e-18,624.279e-18,142.471e-18,390.608e-18
360e-3,0,620e-3,20,14e-9,856.515e-6,324.083e-18,-341.492e-3,28.385e-6,-47.2276e-6,-59.3168e-18,658.088e-18,143.761e-18,423.127e-18
380e-3,0,620e-3,20,14e-9,1.0749e-3,325.779e-18,-341.492e-3,37.2381e-6,-66.5215e-6,-71.1636e-18,691.026e-18,145.225e-18,454.602e-18
400e-3,0,620e-3,20,14e-9,1.3022e-3,327.586e-18,-341.492e-3,47.3002e-6,-90.2854e-6,-84.0253e-18,723.853e-18,146.835e-18,485.818e-18
420e-3,0,620e-3,20,14e-9,1.5309e-3,329.49e-18,-341.492e-3,58.4638e-6,-118.621e-6,-98.2553e-18,757.359e-18,148.564e-18,517.594e-18
440e-3,0,620e-3,20,14e-9,1.7544e-3,331.483e-18,-341.492e-3,70.6071e-6,-151.489e-6,-113.954e-18,791.954e-18,150.394e-18,550.36e-18
460e-3,0,620e-3,20,14e-9,1.9669e-3,333.567e-18,-341.492e-3,83.6078e-6,-188.724e-6,-130.835e-18,827.461e-18,152.32e-18,583.94e-18
480e-3,0,620e-3,20,14e-9,2.1643e-3,335.754e-18,-341.492e-3,97.3552e-6,-230.065e-6,-148.307e-18,863.216e-18,154.355e-18,617.661e-18
500e-3,0,620e-3,20,14e-9,2.3441e-3,338.061e-18,-341.492e-3,111.757e-6,-275.18e-6,-165.699e-18,898.403e-18,156.518e-18,650.684e-18
520e-3,0,620e-3,20,14e-9,2.5050e-3,340.506e-18,-341.492e-3,126.742e-6,-323.704e-6,-182.471e-18,932.347e-18,158.831e-18,682.315e-18
540e-3,0,620e-3,20,14e-9,2.6468e-3,343.105e-18,-341.492e-3,142.255e-6,-375.254e-6,-198.292e-18,964.645e-18,161.312e-18,712.133e-18
560e-3,0,620e-3,20,14e-9,2.7698e-3,345.871e-18,-341.492e-3,158.258e-6,-429.451e-6,-213.014e-18,995.139e-18,163.975e-18,739.964e-18
580e-3,0,620e-3,20,14e-9,2.8751e-3,348.812e-18,-341.492e-3,174.719e-6,-485.93e-6,-226.613e-18,1.0238e-15,166.83e-18,765.808e-18
600e-3,0,620e-3,20,14e-9,2.9635e-3,351.934e-18,-341.492e-3,191.618e-6,-544.343e-6,-239.136e-18,1.0508e-15,169.882e-18,789.759e-18
620e-3,0,620e-3,20,14e-9,3.0364e-3,355.237e-18,-341.492e-3,208.942e-6,-604.368e-6,-250.66e-18,1.0762e-15,173.133e-18,811.955e-18
640e-3,0,620e-3,20,14e-9,3.0949e-3,358.716e-18,-341.492e-3,226.68e-6,-665.705e-6,-261.272e-18,1.1003e-15,176.577e-18,832.545e-18
660e-3,0,620e-3,20,14e-9,3.1403e-3,362.359e-18,-341.492e-3,244.83e-6,-728.078e-6,-271.061e-18,1.1230e-15,180.203e-18,851.679e-18
680e-3,0,620e-3,20,14e-9,3.1737e-3,366.147e-18,-341.492e-3,263.392e-6,-791.238e-6,-280.108e-18,1.1446e-15,183.99e-18,869.495e-18
700e-3,0,620e-3,20,14e-9,3.1963e-3,370.051e-18,-341.492e-3,282.371e-6,-854.956e-6,-288.487e-18,1.1652e-15,187.912e-18,886.118e-18
720e-3,0,620e-3,20,14e-9,3.2092e-3,374.036e-18,-341.492e-3,301.774e-6,-919.028e-6,-296.264e-18,1.1847e-15,191.932e-18,901.66e-18
740e-3,0,620e-3,20,14e-9,3.2134e-3,378.058e-18,-341.492e-3,321.614e-6,-983.269e-6,-303.496e-18,1.2034e-15,196.008e-18,916.22e-18
760e-3,0,620e-3,20,14e-9,3.2097e-3,382.07e-18,-341.492e-3,341.904e-6,-1.0475e-3,-310.236e-18,1.2211e-15,200.092e-18,929.888e-18
780e-3,0,620e-3,20,14e-9,3.1989e-3,386.023e-18,-341.492e-3,362.66e-6,-1.1116e-3,-316.527e-18,1.2380e-15,204.136e-18,942.739e-18
800e-3,0,620e-3,20,14e-9,3.1820e-3,389.868e-18,-341.492e-3,383.902e-6,-1.1754e-3,-322.411e-18,1.2541e-15,208.094e-18,954.844e-18
0,0,620e-3,40,14e-9,74.9927e-9,616.771e-18,-334.783e-3,2.0837e-9,-2.2658e-9,-6.2150e-21,787.486e-18,260.96e-18,344.126e-18
20e-3,0,620e-3,40,14e-9,145.405e-9,617.821e-18,-334.783e-3,4.0401e-9,-4.3926e-9,-12.2116e-21,794.778e-18,262.008e-18,350.369e-18
40e-3,0,620e-3,40,14e-9,281.912e-9,618.915e-18,-334.783e-3,7.8329e-9,-8.5162e-9,-23.9889e-21,802.428e-18,263.102e-18,356.927e-18
60e-3,0,620e-3,40,14e-9,546.504e-9,620.057e-18,-334.783e-3,15.1849e-9,-16.5107e-9,-47.1124e-21,810.425e-18,264.242e-18,363.782e-18
80e-3,0,620e-3,40,14e-9,1.0591e-6,621.251e-18,-334.783e-3,29.4311e-9,-32.0066e-9,-92.4881e-21,818.762e-18,265.433e-18,370.929e-18
100e-3,0,620e-3,40,14e-9,2.0518e-6,622.5e-18,-334.783e-3,57.0196e-9,-62.0325e-9,-181.445e-21,827.465e-18,266.676e-18,378.389e-18
120e-3,0,620e-3,40,14e-9,3.9714e-6,623.809e-18,-334.783e-3,110.383e-9,-120.174e-9,-355.533e-21,836.637e-18,267.973e-18,386.265e-18
140e-3,0,620e-3,40,14e-9,7.6736e-6,625.182e-18,-334.783e-3,213.365e-9,-232.61e-9,-695.097e-21,846.539e-18,269.323e-18,394.816e-18
160e-3,0,620e-3,40,14e-9,14.7791e-6,626.625e-18,-334.783e-3,411.24e-9,-449.509e-9,-1.3532e-18,857.738e-18,270.722e-18,404.617e-18
180e-3,0,620e-3,40,14e-9,28.2907e-6,628.144e-18,-334.783e-3,788.342e-9,-865.969e-9,-2.6138e-18,871.344e-18,272.158e-18,416.786e-18
200e-3,0,620e-3,40,14e-9,53.5524e-6,629.749e-18,-334.783e-3,1.4963e-6,-1.6586e-6,-4.9755e-18,889.311e-18,273.611e-18,433.301e-18
220e-3,0,620e-3,40,14e-9,99.4063e-6,631.45e-18,-334.783e-3,2.7911e-6,-3.1443e-6,-9.2308e-18,914.614e-18,275.048e-18,457.166e-18
240e-3,0,620e-3,40,14e-9,178.755e-6,633.266e-18,-334.783e-3,5.0614e-6,-5.8575e-6,-16.4211e-18,950.745e-18,276.444e-18,491.901e-18
260e-3,0,620e-3,40,14e-9,306.952e-6,635.226e-18,-334.783e-3,8.8090e-6,-10.6207e-6,-27.4841e-18,999.962e-18,277.808e-18,539.754e-18
280e-3,0,620e-3,40,14e-9,497.216e-6,637.369e-18,-334.783e-3,14.5534e-6,-18.5512e-6,-42.6443e-18,1.0611e-15,279.222e-18,599.499e-18
300e-3,0,620e-3,40,14e-9,755.552e-6,639.741e-18,-334.783e-3,22.705e-6,-30.9652e-6,-61.1372e-18,1.1296e-15,280.821e-18,666.412e-18
320e-3,0,620e-3,40,14e-9,1.0791e-3,642.377e-18,-334.783e-3,33.4989e-6,-49.2096e-6,-81.729e-18,1.2002e-15,282.729e-18,735.067e-18
340e-3,0,620e-3,40,14e-9,1.4583e-3,645.286e-18,-334.783e-3,47.0096e-6,-74.5017e-6,-103.533e-18,1.2694e-15,285.006e-18,802.034e-18
360e-3,0,620e-3,40,14e-9,1.8798e-3,648.458e-18,-334.783e-3,63.1941e-6,-107.826e-6,-126.409e-18,1.3365e-15,287.651e-18,866.483e-18
