vgs,vds,vsb,fins,length,id,gm,gds,cdd,cgg
0.06,0.1,0.0,2.0,1.0,1.815e-10,6.079666917636687e-09,3.304e-10,1.4064522321030794e-17,4.2271552885207404e-17
0.08,0.1,0.0,2.0,1.0,3.549e-10,1.188876739063165e-08,6.462e-10,1.4354184317458042e-17,4.28763416689566e-17
0.1,0.1,0.0,2.0,1.0,6.942e-10,2.327987593505485e-08,1.264e-09,1.4656578709332643e-17,4.3512961441324186e-17
0.12,0.1,0.0,2.0,1.0,1.358e-09,4.5475418229179815e-08,2.472e-09,1.4966930848361837e-17,4.413366571938258e-17
0.14,0.1,0.0,2.0,1.0,2.654e-09,8.8824944097632e-08,4.833e-09,1.528524073454563e-17,4.477028549175016e-17
0.16,0.1,0.0,2.0,1.0,5.185e-09,1.7334581933719138e-07,9.448e-09,1.5606733719591257e-17,4.542282075842693e-17
0.18,0.1,0.0,2.0,1.0,1.012e-08,3.3782885256455124e-07,1.845e-08,1.5931409803498723e-17,4.612310250803127e-17
0.2,0.1,0.0,2.0,1.0,1.971e-08,6.543495316663655e-07,3.6e-08,1.6249719689682513e-17,4.690296172918156e-17
0.22,0.1,0.0,2.0,1.0,3.821e-08,1.2587609962329365e-06,7.006e-08,1.6568029575866307e-17,4.784197589342374e-17
0.24,0.1,0.0,2.0,1.0,7.354e-08,2.385981031623795e-06,1.357e-07,1.6886339462050097e-17,4.91152154381589e-17
0.26,0.1,0.0,2.0,1.0,1.396e-07,4.4072822104709475e-06,2.61e-07,1.7204649348233887e-17,5.0913666295097326e-17
0.28,0.1,0.0,2.0,1.0,2.591e-07,7.821125394793738e-06,4.959e-07,1.753887472872687e-17,5.342831439594927e-17
0.3,0.1,0.0,2.0,1.0,4.651e-07,1.3136208592125204e-05,9.269e-07,1.7936762086456605e-17,5.67228217179515e-17
0.32,0.1,0.0,2.0,1.0,7.992e-07,2.065245506294286e-05,1.699e-06,1.8430142410041483e-17,6.068577980093969e-17
0.34,0.1,0.0,2.0,1.0,1.305e-06,3.0242221653847972e-05,3.044e-06,1.9066762182409063e-17,6.504662524165762e-17
0.36,0.1,0.0,2.0,1.0,2.02e-06,4.150119539327207e-05,5.307e-06,1.9926198875105298e-17,6.96621185913226e-17
0.38,0.1,0.0,2.0,1.0,2.97e-06,5.3504231240766e-05,8.937e-06,2.1056198971057756e-17,7.446859787269783e-17
0.4,0.1,0.0,2.0,1.0,4.16e-06,6.54818395635436e-05,1.441e-05,2.2424931481648055e-17,7.945014759147415e-17
0.42,0.1,0.0,2.0,1.0,5.584e-06,7.666716802133421e-05,2.208e-05,2.398464992394863e-17,8.447944379317806e-17
0.44,0.1,0.0,2.0,1.0,7.217e-06,8.639732402462842e-05,3.211e-05,2.560803034348596e-17,8.946099351195438e-17
0.46,0.1,0.0,2.0,1.0,9.03e-06,9.4641050912703e-05,4.444e-05,2.7215495268714108e-17,9.426747279332962e-17
0.48,0.1,0.0,2.0,1.0,1.099e-05,0.00010098566671614842,5.886e-05,2.8791129205323866e-17,9.88511351543762e-17
0.5,0.1,0.0,2.0,1.0,1.306e-05,0.0001059139976558518,7.508e-05,3.028718567038768e-17,1.0321198059509413e-16
0.52,0.1,0.0,2.0,1.0,1.522e-05,0.00010985633865443116,9.279e-05,3.1703664663905554e-17,1.0735000911548341e-16
0.54,0.1,0.0,2.0,1.0,1.744e-05,0.00011165784211800665,0.0001117,3.3056481680186664e-17,1.1126522071554405e-16
0.56,0.1,0.0,2.0,1.0,1.968e-05,0.00011251068966872602,0.0001314,3.4345636719231017e-17,1.1495761539527602e-16
0.58,0.1,0.0,2.0,1.0,2.194e-05,0.00011329859760468175,0.0001519,3.557112978103861e-17,1.184749396376069e-16
0.6,0.1,0.0,2.0,1.0,2.42e-05,0.00011229291590654123,0.0001727,3.6732960865609446e-17,1.2178536245391832e-16
0.62,0.1,0.0,2.0,1.0,2.643e-05,0.00011102893716673614,0.0001937,3.783112997294352e-17,1.2492071483282868e-16
0.64,0.1,0.0,2.0,1.0,2.864e-05,0.00010959093462530705,0.0002147,3.8881552597350034e-17,1.2786508128002872e-16
0.66,0.1,0.0,2.0,1.0,3.081e-05,0.00010760652272964268,0.0002357,3.9884228738828975e-17,1.3065029278413689e-16
0.68,0.1,0.0,2.0,1.0,3.294e-05,0.00010498217285374548,0.0002564,4.0839158397380345e-17,1.3327634934515316e-16
0.7,0.1,0.0,2.0,1.0,3.501e-05,0.00010246478585540156,0.0002769,4.1746341573004145e-17,1.3574325096307755e-16
0.72,0.1,0.0,2.0,1.0,3.704e-05,0.0001001586837246376,0.000297,4.2605778265700386e-17,1.3805099763791e-16
0.74,0.1,0.0,2.0,1.0,3.901e-05,9.689967764364023e-05,0.0003166,4.341746847546905e-17,1.40231420358269e-16
0.76,0.1,0.0,2.0,1.0,4.092e-05,9.424300650199137e-05,0.0003359,4.418141220231015e-17,1.4226860362984526e-16
0.78,0.1,0.0,2.0,1.0,4.278e-05,9.162829634840854e-05,0.0003546,4.4913524940532866e-17,1.44178462946948e-16
0.8,0.1,0.0,2.0,1.0,4.458e-05,8.831828503582807e-05,0.0003728,4.561380669013721e-17,1.4596099830957723e-16
0.0,0.12,0.0,2.0,1.0,2.505e-11,9.323849861849813e-10,3.666e-11,1.3015691246055202e-17,4.02980315908679e-17
0.02,0.12,0.0,2.0,1.0,4.898e-11,1.6175214076969953e-09,7.151e-11,1.3252832111262124e-17,4.0839158397380345e-17
0.04,0.12,0.0,2.0,1.0,9.581e-11,3.2178333360327093e-09,1.397e-10,1.3502705371916401e-17,4.141211619251117e-17
0.06,0.12,0.0,2.0,1.0,1.874e-10,6.2767348247357555e-09,2.731e-10,1.3766902577448946e-17,4.198507398764199e-17
0.08,0.12,0.0,2.0,1.0,3.665e-10,1.2283799103429434e-08,5.341e-10,1.4043832178428845e-17,4.2589862771391194e-17
0.1,0.12,0.0,2.0,1.0,7.169e-10,2.4022976166448878e-08,1.045e-09,1.4335085724287013e-17,4.321056704944959e-17
0.12,0.12,0.0,2.0,1.0,1.402e-09,4.696863889676429e-08,2.043e-09,1.4635888566730697e-17,4.3831271327507976e-17
0.14,0.12,0.0,2.0,1.0,2.741e-09,9.17551555834805e-08,3.993e-09,1.494783225519081e-17,4.445197560556637e-17
0.16,0.12,0.0,2.0,1.0,5.355e-09,1.790339691568581e-07,7.803e-09,1.52661421413746e-17,4.5104510872243137e-17
0.18,0.12,0.0,2.0,1.0,1.045e-08,3.486004506132511e-07,1.523e-08,1.558763512642023e-17,4.580479262184748e-17
0.2,0.12,0.0,2.0,1.0,2.035e-08,6.760843283198969e-07,2.967e-08,1.5915494309189537e-17,4.6568736348688586e-17
0.22,0.12,0.0,2.0,1.0,3.947e-08,1.3005658428169724e-06,5.757e-08,1.6233804195373324e-17,4.752366600723995e-17
0.24,0.12,0.0,2.0,1.0,7.596e-08,2.464055305519403e-06,1.11e-07,1.6552114081557114e-17,4.8780990057665925e-17
0.26,0.12,0.0,2.0,1.0,1.442e-07,4.55423557887025e-06,2.114e-07,1.6870423967740907e-17,5.056352542029515e-17
0.28,0.12,0.0,2.0,1.0,2.678e-07,8.097333037986902e-06,3.956e-07,1.7204649348233887e-17,5.303042703821953e-17
0.3,0.12,0.0,2.0,1.0,4.813e-07,1.3624572145795617e-05,7.229e-07,1.7570705717345248e-17,5.6261272382985e-17
0.32,0.12,0.0,2.0,1.0,8.285e-07,2.1513041701813446e-05,1.287e-06,1.7968593075074984e-17,6.006507552288131e-17
0.34,0.12,0.0,2.0,1.0,1.357e-06,3.168186024174089e-05,2.232e-06,1.847788889296905e-17,6.420310404327057e-17
0.36,0.12,0.0,2.0,1.0,2.109e-06,4.3837591476439665e-05,3.785e-06,1.913042415964582e-17,6.848437201244256e-17
0.38,0.12,0.0,2.0,1.0,3.119e-06,5.726975781844863e-05,6.271e-06,1.9973945358032866e-17,7.292479492470645e-17
0.4,0.12,0.0,2.0,1.0,4.402e-06,7.103393837144687e-05,1.01e-05,2.1056198971057756e-17,7.752437278006223e-17
0.42,0.12,0.0,2.0,1.0,5.957e-06,8.4293727173483e-05,1.569e-05,2.2345354010102106e-17,8.229902107281908e-17
0.44,0.12,0.0,2.0,1.0,7.766e-06,9.638926916897456e-05,2.334e-05,2.3777748497929164e-17,8.712141584850351e-17
0.46,0.12,0.0,2.0,1.0,9.8e-06,0.00010659647070244811,3.316e-05,2.527380496299298e-17,9.191197963556957e-17
0.48,0.12,0.0,2.0,1.0,1.202e-05,0.0001153222428134282,4.508e-05,2.6769861428056795e-17,9.654338847954373e-17
0.5,0.12,0.0,2.0,1.0,1.44e-05,0.00012211151195471004,5.89e-05,2.821817141019305e-17,1.009678958974984e-16
0.52,0.12,0.0,2.0,1.0,1.689e-05,0.00012672850295811724,7.437e-05,2.9618734909401723e-17,1.0520141738374282e-16
0.54,0.12,0.0,2.0,1.0,1.946e-05,0.00012997207140561786,9.119e-05,3.097155192568283e-17,1.091962064553494e-16
0.56,0.12,0.0,2.0,1.0,2.208e-05,0.00013188120741340937,0.0001091,3.2260706964727186e-17,1.1300000959524569e-16
0.58,0.12,0.0,2.0,1.0,2.473e-05,0.0001330014957359418,0.0001278,3.348620002653478e-17,1.1659691130912254e-16
0.6,0.12,0.0,2.0,1.0,2.739e-05,0.00013261080563681322,0.0001471,3.4663946605414807e-17,1.199869115969799e-16
0.62,0.12,0.0,2.0,1.0,3.003e-05,0.00013155407931319713,0.0001668,3.5778031207058075e-17,1.2320184144743618e-16
0.64,0.12,0.0,2.0,1.0,3.265e-05,0.0001301720755080001,0.0001867,3.6860284820082966e-17,1.262417008604914e-16
0.66,0.12,0.0,2.0,1.0,3.523e-05,0.00012775641625121633,0.0002066,3.7894791950180285e-17,1.291064898361455e-16
0.68,0.12,0.0,2.0,1.0,3.776e-05,0.00012530185868594808,0.0002265,3.886563710304084e-17,1.3179620837439853e-16
0.7,0.12,0.0,2.0,1.0,4.024e-05,0.00012253574820380266,0.0002462,3.9804651267283026e-17,1.3434268746386885e-16
0.72,0.12,0.0,2.0,1.0,4.266e-05,0.00011955474769763466,0.0002656,4.071183444290683e-17,1.367300116102473e-16
0.74,0.12,0.0,2.0,1.0,4.502e-05,0.00011624486020443872,0.0002848,4.1555355641293875e-17,1.3897409630784302e-16
0.76,0.12,0.0,2.0,1.0,4.731e-05,0.0001129658114846167,0.0003035,4.236704585106254e-17,1.4107494155665604e-16
0.78,0.12,0.0,2.0,1.0,4.954e-05,0.00010989189385709287,0.0003218,4.314690507221283e-17,1.4304846285099556e-16
0.8,0.12,0.0,2.0,1.0,5.17e-05,0.00010605267048181832,0.0003396,4.3879017810435547e-17,1.4489466019086152e-16
0.0,0.14,0.0,2.0,1.0,2.576e-11,9.60129219633109e-10,3.484e-11,1.2773775732555521e-17,4.007521467053925e-17
0.02,0.14,0.0,2.0,1.0,5.037e-11,1.662567994353086e-09,6.791e-11,1.2996592652884173e-17,4.0600425982742504e-17
0.04,0.14,0.0,2.0,1.0,9.851e-11,3.308516615599839e-09,1.326e-10,1.3233733518091099e-17,4.1157468283564135e-17
0.06,0.14,0.0,2.0,1.0,1.927e-10,6.455530069635827e-09,2.593e-10,1.3483606778745374e-17,4.173042607869496e-17
0.08,0.14,0.0,2.0,1.0,3.769e-10,1.2633071517471741e-08,5.069e-10,1.374780398427792e-17,4.2319299368134975e-17
0.1,0.14,0.0,2.0,1.0,7.371e-10,2.4682351786160764e-08,9.913e-10,1.402473358525782e-17,4.2908172657574984e-17
0.12,0.14,0.0,2.0,1.0,1.441e-09,4.8272445165616544e-08,1.938e-09,1.4315987131115987e-17,4.352887693563338e-17
0.14,0.14,0.0,2.0,1.0,2.818e-09,9.44016370516033e-08,3.789e-09,1.4618381522990588e-17,4.4149581213691766e-17
0.16,0.14,0.0,2.0,1.0,5.506e-09,1.8394607268501902e-07,7.401e-09,1.4928733662019782e-17,4.4786200986059346e-17
0.18,0.14,0.0,2.0,1.0,1.074e-08,3.5825976344510435e-07,1.444e-08,1.5247043548203572e-17,4.5470567241354504e-17
0.2,0.14,0.0,2.0,1.0,2.092e-08,6.953927890877543e-07,2.809e-08,1.5570128082680122e-17,4.625042646250479e-17
0.22,0.14,0.0,2.0,1.0,4.058e-08,1.3366862740744303e-06,5.438e-08,1.5894804166587588e-17,4.7205356121056154e-17
0.24,0.14,0.0,2.0,1.0,7.809e-08,2.5342927750046737e-06,1.043e-07,1.6217888701064138e-17,4.8462680171482134e-17
0.26,0.14,0.0,2.0,1.0,1.483e-07,4.685707353797899e-06,1.972e-07,1.6552114081557114e-17,5.022930003980217e-17
0.28,0.14,0.0,2.0,1.0,2.754e-07,8.321770592977297e-06,3.641e-07,1.6870423967740907e-17,5.2664370669108175e-17
0.3,0.14,0.0,2.0,1.0,4.949e-07,1.4020457164827317e-05,6.514e-07,1.7220564842543076e-17,5.584746953094608e-17
0.32,0.14,0.0,2.0,1.0,8.523e-07,2.213520435111653e-05,1.125e-06,1.7602536705963626e-17,5.957169519929643e-17
0.34,0.14,0.0,2.0,1.0,1.397e-06,3.275762923441006e-05,1.879e-06,1.8032255052311744e-17,6.3566484270903e-17
0.36,0.14,0.0,2.0,1.0,2.177e-06,4.5542673497421284e-05,3.058e-06,1.854155087020581e-17,6.764085081405552e-17
0.38,0.14,0.0,2.0,1.0,3.229e-06,5.987410963919888e-05,4.879e-06,1.921000163119177e-17,7.17788793344448e-17
0.4,0.14,0.0,2.0,1.0,4.577e-06,7.496209034938926e-05,7.65e-06,2.0037607335269626e-17,7.602831631499841e-17
0.42,0.14,0.0,2.0,1.0,6.227e-06,8.997740872288507e-05,1.174e-05,2.1088029959676134e-17,8.048465472157149e-17
0.44,0.14,0.0,2.0,1.0,8.17e-06,0.0001040768719548664,1.749e-05,2.2297607527174538e-17,8.510014807123643e-17
0.46,0.14,0.0,2.0,1.0,1.038e-05,0.00011666257841008329,2.514e-05,2.3602678060528077e-17,8.977930339813817e-17
0.48,0.14,0.0,2.0,1.0,1.282e-05,0.00012676932743434745,3.476e-05,2.4971410571118382e-17,9.437888125349394e-17
0.5,0.14,0.0,2.0,1.0,1.544e-05,0.00013525730624411403,4.626e-05,2.634014308170868e-17,9.88511351543762e-17
0.52,0.14,0.0,2.0,1.0,1.822e-05,0.00014219864198078438,5.945e-05,2.76770446036806e-17,1.03116487629239e-16
0.54,0.14,0.0,2.0,1.0,2.111e-05,0.00014644451862192318,7.41e-05,2.896619964272495e-17,1.0719085417239152e-16
0.56,0.14,0.0,2.0,1.0,2.407e-05,0.000149520878724313,8.996e-05,3.022352369315093e-17,1.1105831928952456e-16
0.58,0.14,0.0,2.0,1.0,2.708e-05,0.00015096956167362543,0.0001068,3.141718576634014e-17,1.1473479847494734e-16
0.6,0.14,0.0,2.0,1.0,3.01e-05,0.00015109887057517077,0.0001244,3.2579016850910976e-17,1.1820437623435068e-16
0.62,0.14,0.0,2.0,1.0,3.312e-05,0.00015063375362207377,0.0001425,3.370901694686343e-17,1.214829680620437e-16
0.64,0.14,0.0,2.0,1.0,3.612e-05,0.00014936491253292032,0.000161,3.479127055988832e-17,1.245864894523357e-16
0.66,0.14,0.0,2.0,1.0,3.909e-05,0.00014740539384267104,0.0001796,3.582577768998564e-17,1.2753085589953574e-16
0.68,0.14,0.0,2.0,1.0,4.201e-05,0.00014451230969282273,0.0001984,3.682845383146458e-17,1.3030015190933472e-16
0.7,0.14,0.0,2.0,1.0,4.487e-05,0.0001415449665848403,0.0002171,3.778338349001596e-17,1.3289437748173262e-16
0.72,0.14,0.0,2.0,1.0,4.767e-05,0.00013830742316661644,0.0002356,3.870648215994895e-17,1.353453636053478e-16
0.74,0.14,0.0,2.0,1.0,5.04e-05,0.00013472493994748784,0.0002539,3.958183434695437e-17,1.3765311028018028e-16
0.76,0.14,0.0,2.0,1.0,5.306e-05,0.0001312928170433988,0.0002719,4.042535554534142e-17,1.3981761750623006e-16
0.78,0.14,0.0,2.0,1.0,5.565e-05,0.00012760339107770205,0.0002896,4.1237045755110084e-17,1.4185480077780633e-16
0.8,0.14,0.0,2.0,1.0,5.816e-05,0.00012338523914635446,0.0003069,4.2000989481951184e-17,1.4376466009490906e-16
0.0,0.16,0.0,2.0,1.0,2.646e-11,9.83205409958956e-10,3.534e-11,1.254618416393411e-17,3.9852397750210596e-17
0.02,0.16,0.0,2.0,1.0,5.173e-11,1.7090516077740615e-09,6.885e-11,1.2756268688815412e-17,4.037760906241385e-17
0.04,0.16,0.0,2.0,1.0,1.012e-10,3.398319829619151e-09,1.344e-10,1.2979085609144065e-17,4.0918735868926294e-17
0.06,0.16,0.0,2.0,1.0,1.979e-10,6.625902537944171e-09,2.628e-10,1.3214634924920071e-17,4.1475778169747925e-17
0.08,0.16,0.0,2.0,1.0,3.87e-10,1.297342752826574e-08,5.138e-10,1.3464508185574345e-17,4.204873596487875e-17
0.1,0.16,0.0,2.0,1.0,7.57e-10,2.535583222830641e-08,1.005e-09,1.3728705391106893e-17,4.263760925431877e-17
0.12,0.16,0.0,2.0,1.0,1.48e-09,4.957368842780205e-08,1.964e-09,1.400722654151771e-17,4.322648254375878e-17
0.14,0.16,0.0,2.0,1.0,2.894e-09,9.693921361980427e-08,3.839e-09,1.4298480087375878e-17,4.3847186821817175e-17
0.16,0.16,0.0,2.0,1.0,5.654e-09,1.8884661132428907e-07,7.497e-09,1.4599282929819562e-17,4.4483806594184755e-17
0.18,0.16,0.0,2.0,1.0,1.103e-08,3.6822416057220014e-07,1.462e-08,1.4911226618279673e-17,4.5152257355170713e-17
0.2,0.16,0.0,2.0,1.0,2.149e-08,7.139414755605284e-07,2.842e-08,1.5231128053894383e-17,4.5932116576321e-17
0.22,0.16,0.0,2.0,1.0,4.167e-08,1.372540838457326e-06,5.493e-08,1.555580413780185e-17,4.687113074056318e-17
0.24,0.16,0.0,2.0,1.0,8.018e-08,2.6003486766687794e-06,1.051e-07,1.5883663320571156e-17,4.812845479098915e-17
0.26,0.16,0.0,2.0,1.0,1.522e-07,4.807169663679992e-06,1.975e-07,1.6217888701064138e-17,4.987915916500001e-17
0.28,0.16,0.0,2.0,1.0,2.826e-07,8.536425171163932e-06,3.613e-07,1.6552114081557114e-17,5.2314229794306e-17
0.3,0.16,0.0,2.0,1.0,5.077e-07,1.437545710324013e-05,6.366e-07,1.6886339462050097e-17,5.5465497667525523e-17
0.32,0.16,0.0,2.0,1.0,8.742e-07,2.27056582356033e-05,1.075e-06,1.7252395831161454e-17,5.912606135863912e-17
0.34,0.16,0.0,2.0,1.0,1.433e-06,3.360095003045835e-05,1.741e-06,1.7650283188891194e-17,6.304127295869975e-17
0.36,0.16,0.0,2.0,1.0,2.234e-06,4.686421698958112e-05,2.729e-06,1.80959170295485e-17,6.697240005306956e-17
0.38,0.16,0.0,2.0,1.0,3.319e-06,6.184493952348611e-05,4.179e-06,1.8637043836060945e-17,7.090352714743938e-17
0.4,0.16,0.0,2.0,1.0,4.715e-06,7.790770828152303e-05,6.304e-06,1.9305494597046907e-17,7.489831621904595e-17
0.42,0.16,0.0,2.0,1.0,6.437e-06,9.42245880715054e-05,9.389e-06,2.013310030112476e-17,7.905226023374441e-17
0.44,0.16,0.0,2.0,1.0,8.479e-06,0.00010979285726921445,1.375e-05,2.1119860948294516e-17,8.341310567446236e-17
0.46,0.16,0.0,2.0,1.0,1.082e-05,0.00012405193876550982,1.968e-05,2.224986104424697e-17,8.791719056396299e-17
0.48,0.16,0.0,2.0,1.0,1.343e-05,0.00013664662214045778,2.733e-05,2.3459438611745374e-17,9.245310644208201e-17
0.5,0.16,0.0,2.0,1.0,1.627e-05,0.00014685800554196493,3.673e-05,2.4684931673552967e-17,9.689352935434588e-17
0.52,0.16,0.0,2.0,1.0,1.929e-05,0.0001549177484808662,4.778e-05,2.592634022966975e-17,1.0119071281782707e-16
0.54,0.16,0.0,2.0,1.0,2.245e-05,0.0001604673933237546,6.03e-05,2.713591779716816e-17,1.0529691034959795e-16
0.56,0.16,0.0,2.0,1.0,2.57e-05,0.0001647102734169002,7.41e-05,2.832957987035737e-17,1.0921212194965859e-16
0.58,0.16,0.0,2.0,1.0,2.903e-05,0.00016768910820143438,8.897e-05,2.947549546061902e-17,1.1293634761800894e-16
0.6,0.16,0.0,2.0,1.0,3.239e-05,0.0001680300873677374,0.0001047,3.060549555657148e-17,1.1645367186033984e-16
0.62,0.16,0.0,2.0,1.0,3.575e-05,0.000168189339923994,0.0001211,3.168774916959636e-17,1.1979592566526964e-16
0.64,0.16,0.0,2.0,1.0,3.911e-05,0.00016721094973146878,0.000138,3.2754087288312066e-17,1.2296310903279834e-16
0.66,0.16,0.0,2.0,1.0,4.243e-05,0.00016496525794531446,0.0001552,3.3772678924100193e-17,1.2595522196292597e-16
0.68,0.16,0.0,2.0,1.0,4.571e-05,0.00016292761768609457,0.0001726,3.475943957126995e-17,1.2877226445565253e-16
0.7,0.16,0.0,2.0,1.0,4.894e-05,0.000159823068906742,0.00019,3.571436922982131e-17,1.3143015200528718e-16
0.72,0.16,0.0,2.0,1.0,5.21e-05,0.00015627930508455237,0.0002075,3.6653383394063497e-17,1.3394480010613913e-16
0.74,0.16,0.0,2.0,1.0,5.519e-05,0.00015255930995383007,0.0002248,3.754465107537811e-17,1.3631620875820838e-16
0.76,0.16,0.0,2.0,1.0,5.82e-05,0.00014848305429891238,0.0002419,3.8404087768074345e-17,1.3852846246718571e-16
0.78,0.16,0.0,2.0,1.0,6.113e-05,0.00014450847285055453,0.0002588,3.92316934721522e-17,1.4061339222168954e-16
0.8,0.16,0.0,2.0,1.0,6.398e-05,0.00014056411295651746,0.0002753,4.002746818761168e-17,1.4258691351602904e-16
0.0,0.18,0.0,2.0,1.0,2.718e-11,1.0106004944488661e-09,3.662e-11,1.233291654019097e-17,3.966141181850032e-17
0.02,0.18,0.0,2.0,1.0,5.313e-11,1.7541608171917289e-09,7.131e-11,1.2528677120194002e-17,4.0170707636394387e-17
0.04,0.18,0.0,2.0,1.0,1.039e-10,3.4876286652655192e-09,1.392e-10,1.2738761645075303e-17,4.069591894859764e-17
0.06,0.18,0.0,2.0,1.0,2.032e-10,6.8086373445790174e-09,2.721e-10,1.2961578565403956e-17,4.1237045755110084e-17
0.08,0.18,0.0,2.0,1.0,3.975e-10,1.3323315738488834e-08,5.319e-10,1.319712788117996e-17,4.1794088055931716e-17
0.1,0.18,0.0,2.0,1.0,7.774e-10,2.6038829149632788e-08,1.04e-09,1.3447001141834238e-17,4.236704585106254e-17
0.12,0.18,0.0,2.0,1.0,1.52e-09,5.0917361629920137e-08,2.033e-09,1.3711198347366785e-17,4.295591914050255e-17
0.14,0.18,0.0,2.0,1.0,2.972e-09,9.952261807728617e-08,3.974e-09,1.39897194977776e-17,4.354479242994257e-17
0.16,0.18,0.0,2.0,1.0,5.807e-09,1.941214685866837e-07,7.76e-09,1.428097304363577e-17,4.418141220231015e-17
0.18,0.18,0.0,2.0,1.0,1.133e-08,3.7784477395547233e-07,1.513e-08,1.458336743551037e-17,4.484986296329611e-17
0.2,0.18,0.0,2.0,1.0,2.206e-08,7.327421006288356e-07,2.939e-08,1.4895311123970487e-17,4.559789119582801e-17
0.22,0.18,0.0,2.0,1.0,4.278e-08,1.4092320334037243e-06,5.675e-08,1.5216804109016114e-17,4.65369053600702e-17
0.24,0.18,0.0,2.0,1.0,8.231e-08,2.6688065182845593e-06,1.084e-07,1.55430717423545e-17,4.7794229410496176e-17
0.26,0.18,0.0,2.0,1.0,1.562e-07,4.930185178384531e-06,2.03e-07,1.5875705573416563e-17,4.9544933784507025e-17
0.28,0.18,0.0,2.0,1.0,2.899e-07,8.751459378892066e-06,3.691e-07,1.6217888701064138e-17,5.196408891950383e-17
0.3,0.18,0.0,2.0,1.0,5.205e-07,1.47123716914236e-05,6.439e-07,1.6568029575866307e-17,5.508352580410498e-17
0.32,0.18,0.0,2.0,1.0,8.956e-07,2.3258077899477565e-05,1.071e-06,1.6918170450668475e-17,5.872817400090938e-17
0.34,0.18,0.0,2.0,1.0,1.468e-06,3.4384408890933985e-05,1.698e-06,1.7300142314089025e-17,6.257972362373325e-17
0.36,0.18,0.0,2.0,1.0,2.287e-06,4.791808212416585e-05,2.587e-06,1.771394516612795e-17,6.643127324655711e-17
0.38,0.18,0.0,2.0,1.0,3.398e-06,6.344636481370339e-05,3.83e-06,1.819140999540364e-17,7.021916089214422e-17
0.4,0.18,0.0,2.0,1.0,4.833e-06,8.019842254690935e-05,5.569e-06,1.8748452296225273e-17,7.400704853773134e-17
0.42,0.18,0.0,2.0,1.0,6.609e-06,9.74107466010633e-05,8.011e-06,1.9416903057211232e-17,7.792226013779195e-17
0.44,0.18,0.0,2.0,1.0,8.729e-06,0.00011455819024763905,1.141e-05,2.0244508761289088e-17,8.204437316387205e-17
0.46,0.18,0.0,2.0,1.0,1.118e-05,0.0001300042880017727,1.605e-05,2.118352292553127e-17,8.635747212166241e-17
0.48,0.18,0.0,2.0,1.0,1.392e-05,0.00014407221285793877,2.213e-05,2.2218030055628592e-17,9.076606404530792e-17
0.5,0.18,0.0,2.0,1.0,1.693e-05,0.000156203694236983,2.974e-05,2.3316199162962668e-17,9.514282498033504e-17
0.52,0.18,0.0,2.0,1.0,2.015e-05,0.00016560900218210814,3.888e-05,2.4430283764605937e-17,9.942409294950703e-17
0.54,0.18,0.0,2.0,1.0,2.354e-05,0.00017285668982376868,4.944e-05,2.5544368366249205e-17,1.0354620597558711e-16
0.56,0.18,0.0,2.0,1.0,2.705e-05,0.00017796103211320988,6.127e-05,2.6642537473583282e-17,1.0747733306995693e-16
0.58,0.18,0.0,2.0,1.0,3.065e-05,0.0001817967769161791,7.42e-05,2.772479108660817e-17,1.1123338972692566e-16
0.6,0.18,0.0,2.0,1.0,3.431e-05,0.00018384905461365229,8.805e-05,2.8775213711014674e-17,1.147984604521841e-16
0.62,0.18,0.0,2.0,1.0,3.799e-05,0.00018380419902079266,0.0001027,2.9809720841112e-17,1.181725452457323e-16
0.64,0.18,0.0,2.0,1.0,4.166e-05,0.00018343294689959514,0.0001178,3.0828312476900133e-17,1.213874750961886e-16
0.66,0.18,0.0,2.0,1.0,4.532e-05,0.00018196241017602458,0.0001335,3.181507312406988e-17,1.244114190149346e-16
0.68,0.18,0.0,2.0,1.0,4.893e-05,0.00017921580919152402,0.0001494,3.278591827693044e-17,1.2727620799058871e-16
0.7,0.18,0.0,2.0,1.0,5.249e-05,0.00017667395225672914,0.0001655,3.372493244117262e-17,1.299977575174601e-16
0.72,0.18,0.0,2.0,1.0,5.599e-05,0.0001730871793779651,0.0001817,3.463211561679643e-17,1.3254423660693045e-16
0.74,0.18,0.0,2.0,1.0,5.941e-05,0.0001689765286290089,0.0001979,3.552338329811104e-17,1.3496339174192726e-16
0.76,0.18,0.0,2.0,1.0,6.275e-05,0.00016500670610599462,0.000214,3.638281999080728e-17,1.3722339193383216e-16
0.78,0.18,0.0,2.0,1.0,6.601e-05,0.0001609966469469924,0.0002299,3.7210425694885134e-17,1.3935606817126356e-16
0.8,0.18,0.0,2.0,1.0,6.919e-05,0.0001570863989229735,0.0002455,3.80221159046538e-17,1.4137733594853065e-16
0.0,0.2,0.0,2.0,1.0,2.792e-11,1.0442408243532039e-09,3.802e-11,1.2130789762464263e-17,3.9486341381099236e-17
0.02,0.2,0.0,2.0,1.0,5.458e-11,1.7984972946457816e-09,7.401e-11,1.2315409496450863e-17,3.997972170468411e-17
0.04,0.2,0.0,2.0,1.0,1.067e-10,3.585488175254767e-09,1.444e-10,1.2511170076453893e-17,4.0489017522578177e-17
0.06,0.2,0.0,2.0,1.0,2.088e-10,6.995433368179482e-09,2.823e-10,1.2721254601335195e-17,4.101422883478143e-17
