vsg,vsd,vsb,fins,length,id,gm,gds,cdd,cgg
0.76,0.08,0.0,2.0,1.0,-3.253e-05,7.222813921436765e-05,0.0003604,7.380014711171187e-17,1.4226860362984526e-16
0.78,0.08,0.0,2.0,1.0,-3.395e-05,6.976093039282697e-05,0.0003788,7.435718941253351e-17,1.4378057558921827e-16
0.8,0.08,0.0,2.0,1.0,-3.532e-05,6.727945167744773e-05,0.0003966,7.488240072473675e-17,1.452288855713545e-16
0.0,0.1,0.0,2.0,1.0,-2.917e-11,1.0748430227910776e-09,5.73e-11,4.0250285107940336e-17,4.211239794211551e-17
0.02,0.1,0.0,2.0,1.0,-5.68e-11,1.8652028586148667e-09,1.115e-10,4.047310202826899e-17,4.2653524748627957e-17
0.04,0.1,0.0,2.0,1.0,-1.106e-10,3.686335464141832e-09,2.172e-10,4.0727749937216024e-17,4.321056704944959e-17
0.06,0.1,0.0,2.0,1.0,-2.153e-10,7.167386344005157e-09,4.228e-10,4.098239784616305e-17,4.381535583319879e-17
0.08,0.1,0.0,2.0,1.0,-4.193e-10,1.3954814544912376e-08,8.232e-10,4.125296124941927e-17,4.4436060111257184e-17
0.1,0.1,0.0,2.0,1.0,-8.163e-10,2.717443362155799e-08,1.603e-09,4.1555355641293875e-17,4.508859537793395e-17
0.12,0.1,0.0,2.0,1.0,-1.589e-09,5.282394593729851e-08,3.12e-09,4.185775003316848e-17,4.577296163322911e-17
0.14,0.1,0.0,2.0,1.0,-3.091e-09,1.0277655813849139e-07,6.071e-09,4.217605991935227e-17,4.6489158877142637e-17
0.16,0.1,0.0,2.0,1.0,-6.011e-09,1.9945037052622205e-07,1.181e-08,4.251028529984525e-17,4.725310260398373e-17
0.18,0.1,0.0,2.0,1.0,-1.167e-08,3.86426789260803e-07,2.294e-08,4.2860426174647413e-17,4.8064792813752395e-17
0.2,0.1,0.0,2.0,1.0,-2.261e-08,7.449850973878589e-07,4.449e-08,4.322648254375878e-17,4.9019722472303766e-17
0.22,0.1,0.0,2.0,1.0,-4.359e-08,1.422171858723801e-06,8.596e-08,4.3592538912870135e-17,5.01974690511838e-17
0.24,0.1,0.0,2.0,1.0,-8.33e-08,2.6707793705707306e-06,1.65e-07,4.397451077629068e-17,5.178901848210275e-17
0.26,0.1,0.0,2.0,1.0,-1.568e-07,4.877772581275872e-06,3.135e-07,4.437239813402042e-17,5.39853566967709e-17
0.28,0.1,0.0,2.0,1.0,-2.88e-07,8.525435312036086e-06,5.864e-07,4.480211648036854e-17,5.700930061551692e-17
0.3,0.1,0.0,2.0,1.0,-5.105e-07,1.4078460115495719e-05,1.076e-06,4.529549680395342e-17,6.089268122695916e-17
0.32,0.1,0.0,2.0,1.0,-8.649e-07,2.1698946667641827e-05,1.934e-06,4.5900285587702615e-17,6.544451259938736e-17
0.34,0.1,0.0,2.0,1.0,-1.391e-06,3.120367906270844e-05,3.404e-06,4.668014480885291e-17,7.039423132954532e-17
0.36,0.1,0.0,2.0,1.0,-2.122e-06,4.20533931916889e-05,5.853e-06,4.773056743325941e-17,7.553493599141353e-17
0.38,0.1,0.0,2.0,1.0,-3.076e-06,5.3333473620711774e-05,9.753e-06,4.908338444954053e-17,8.081888010206447e-17
0.4,0.1,0.0,2.0,1.0,-4.253e-06,6.426219128390202e-05,1.558e-05,5.075451135200543e-17,8.618240168426132e-17
0.42,0.1,0.0,2.0,1.0,-5.64e-06,7.421627827923427e-05,2.366e-05,5.2616624186180604e-17,9.149817678353063e-17
0.44,0.1,0.0,2.0,1.0,-7.213e-06,8.287061143291133e-05,3.407e-05,5.454239899759254e-17,9.659113496247129e-17
0.46,0.1,0.0,2.0,1.0,-8.944e-06,8.989883110178686e-05,4.668e-05,5.64363428203861e-17,1.0134986776091896e-16
0.48,0.1,0.0,2.0,1.0,-1.08e-05,9.558189983345259e-05,6.122e-05,5.821887818301533e-17,1.0574254419025526e-16
0.5,0.1,0.0,2.0,1.0,-1.276e-05,0.00010017176595899423,7.741e-05,5.985817409686184e-17,1.0973733326186184e-16
0.52,0.1,0.0,2.0,1.0,-1.48e-05,0.00010372927280528381,9.493e-05,6.135423056192566e-17,1.1339789695297544e-16
0.54,0.1,0.0,2.0,1.0,-1.69e-05,0.00010590913881385907,0.0001135,6.272296307251596e-17,1.1674015075790524e-16
0.56,0.1,0.0,2.0,1.0,-1.903e-05,0.00010713256873446733,0.0001329,6.398028712294193e-17,1.19827756653888e-16
0.58,0.1,0.0,2.0,1.0,-2.118e-05,0.0001075593838446695,0.0001529,6.514211820751277e-17,1.2266071464092375e-16
0.6,0.1,0.0,2.0,1.0,-2.333e-05,0.00010762909428446391,0.0001733,6.620845632622846e-17,1.2530268669624922e-16
0.62,0.1,0.0,2.0,1.0,-2.548e-05,0.0001069230366138707,0.0001938,6.719521697339822e-17,1.277536728198644e-16
0.64,0.1,0.0,2.0,1.0,-2.76e-05,0.00010517755685646082,0.0002145,6.811831564333121e-17,1.3006141949469688e-16
0.66,0.1,0.0,2.0,1.0,-2.969e-05,0.00010386673596028598,0.0002351,6.897775233602745e-17,1.3221001122643747e-16
0.68,0.1,0.0,2.0,1.0,-3.175e-05,0.00010185469770000166,0.0002555,6.977352705148692e-17,1.3424719449801374e-16
0.7,0.1,0.0,2.0,1.0,-3.376e-05,9.921367163732955e-05,0.0002756,7.052155528401883e-17,1.3617296930942568e-16
0.72,0.1,0.0,2.0,1.0,-3.572e-05,9.679061575066472e-05,0.0002954,7.123775252793235e-17,1.3798733566067326e-16
0.74,0.1,0.0,2.0,1.0,-3.763e-05,9.412346455878877e-05,0.0003148,7.190620328891832e-17,1.3972212454037492e-16
0.76,0.1,0.0,2.0,1.0,-3.948e-05,9.071472441177452e-05,0.0003338,7.25428230612859e-17,1.4136142045422143e-16
0.78,0.1,0.0,2.0,1.0,-4.126e-05,8.75180385953158e-05,0.0003522,7.313169635072592e-17,1.4292113889652202e-16
0.8,0.1,0.0,2.0,1.0,-4.299e-05,8.573718232182322e-05,0.0003701,7.370465414585673e-17,1.4441719536158583e-16
0.0,0.12,0.0,2.0,1.0,-3.024e-11,1.1200084842981006e-09,5.148e-11,3.9756904784355455e-17,4.190549651609604e-17
0.02,0.12,0.0,2.0,1.0,-5.888e-11,1.9296948258930292e-09,1.002e-10,3.996380621037492e-17,4.24307078282993e-17
0.04,0.12,0.0,2.0,1.0,-1.146e-10,3.822644415314072e-09,1.951e-10,4.0202538625012765e-17,4.297183463481175e-17
0.06,0.12,0.0,2.0,1.0,-2.232e-10,7.430762379549237e-09,3.799e-10,4.0441271039650606e-17,4.3560707924251757e-17
0.08,0.12,0.0,2.0,1.0,-4.346e-10,1.4460202653766952e-08,7.395e-10,4.069591894859764e-17,4.4165496708000965e-17
0.1,0.12,0.0,2.0,1.0,-8.46e-10,2.8159921983845e-08,1.44e-09,4.0966482351853865e-17,4.480211648036854e-17
0.12,0.12,0.0,2.0,1.0,-1.647e-09,5.478239395766287e-08,2.802e-09,4.126887674372846e-17,4.5470567241354504e-17
0.14,0.12,0.0,2.0,1.0,-3.204e-09,1.0645376466720478e-07,5.451e-09,4.157127113560306e-17,4.6170848990958847e-17
0.16,0.12,0.0,2.0,1.0,-6.23e-09,2.069362346644126e-07,1.06e-08,4.1889581021786857e-17,4.690296172918156e-17
0.18,0.12,0.0,2.0,1.0,-1.21e-08,4.0036125643470326e-07,2.057e-08,4.223972189658903e-17,4.7714651938950227e-17
0.2,0.12,0.0,2.0,1.0,-2.343e-08,7.719223865871103e-07,3.981e-08,4.2589862771391194e-17,4.86695815975016e-17
0.22,0.12,0.0,2.0,1.0,-4.518e-08,1.4745083148931068e-06,7.662e-08,4.295591914050255e-17,4.983141268207243e-17
0.24,0.12,0.0,2.0,1.0,-8.634e-08,2.7675295231940004e-06,1.461e-07,4.3321975509613916e-17,5.139113112437301e-17
0.26,0.12,0.0,2.0,1.0,-1.625e-07,5.054998039600998e-06,2.741e-07,4.3719862867343655e-17,5.3571553844731975e-17
0.28,0.12,0.0,2.0,1.0,-2.986e-07,8.853887133623594e-06,5.022e-07,4.413366571938258e-17,5.654775128055041e-17
0.3,0.12,0.0,2.0,1.0,-5.298e-07,1.4627570056048262e-05,8.929e-07,4.457929956003989e-17,6.033563892613752e-17
0.32,0.12,0.0,2.0,1.0,-8.987e-07,2.2654331636673415e-05,1.538e-06,4.5104510872243137e-17,6.472831535547384e-17
0.34,0.12,0.0,2.0,1.0,-1.45e-06,3.278838996711087e-05,2.578e-06,4.572521515030153e-17,6.940747068237556e-17
0.36,0.12,0.0,2.0,1.0,-2.221e-06,4.453965759052577e-05,4.235e-06,4.650507437145182e-17,7.418211897513243e-17
0.38,0.12,0.0,2.0,1.0,-3.238e-06,5.725447465926768e-05,6.838e-06,4.752366600723995e-17,7.900451375081686e-17
0.4,0.12,0.0,2.0,1.0,-4.512e-06,7.009264417300341e-05,1.081e-05,4.8812821046284297e-17,8.390648599804723e-17
0.42,0.12,0.0,2.0,1.0,-6.037e-06,8.222386648547222e-05,1.659e-05,5.0372539488584875e-17,8.890395121113274e-17
0.44,0.12,0.0,2.0,1.0,-7.792e-06,9.300992595921827e-05,2.445e-05,5.212324386259573e-17,9.386958543559987e-17
0.46,0.12,0.0,2.0,1.0,-9.749e-06,0.00010253418519092044,3.449e-05,5.3921694719534143e-17,9.866014922266593e-17
0.48,0.12,0.0,2.0,1.0,-1.188e-05,0.00011005040742832504,4.661e-05,5.572014557647256e-17,1.0316423411216657e-16
0.5,0.12,0.0,2.0,1.0,-1.414e-05,0.00011591161996808937,6.057e-05,5.740718797324666e-17,1.0733409362117422e-16
0.52,0.12,0.0,2.0,1.0,-1.651e-05,0.00012080114877343457,7.611e-05,5.89987374041656e-17,1.1116972774968891e-16
0.54,0.12,0.0,2.0,1.0,-1.896e-05,0.00012388138013096937,9.294e-05,6.047887837492023e-17,1.1468705199201978e-16
0.56,0.12,0.0,2.0,1.0,-2.146e-05,0.00012617172749788337,0.0001108,6.183169539120135e-17,1.1793381283109444e-16
0.58,0.12,0.0,2.0,1.0,-2.4e-05,0.00012743010667268806,0.0001295,6.308901944162731e-17,1.209100102669129e-16
0.6,0.12,0.0,2.0,1.0,-2.655e-05,0.00012760624260655312,0.0001488,6.425085052619816e-17,1.2367930627671189e-16
0.62,0.12,0.0,2.0,1.0,-2.91e-05,0.00012714372049750324,0.0001684,6.533310413922304e-17,1.2625761635480058e-16
0.64,0.12,0.0,2.0,1.0,-3.163e-05,0.00012581767299984088,0.0001883,6.633578028070198e-17,1.286608559954882e-16
0.66,0.12,0.0,2.0,1.0,-3.413e-05,0.00012408478590073612,0.0002083,6.725887895063497e-17,1.3090494069308394e-16
0.68,0.12,0.0,2.0,1.0,-3.659e-05,0.0001218423817948173,0.0002282,6.81342311376404e-17,1.3302170143620613e-16
0.7,0.12,0.0,2.0,1.0,-3.9e-05,0.00011904488531763556,0.0002479,6.896183684171826e-17,1.3501113822485484e-16
0.72,0.12,0.0,2.0,1.0,-4.135e-05,0.00011597767613347441,0.0002674,6.974169606286854e-17,1.3688916655333917e-16
0.74,0.12,0.0,2.0,1.0,-4.364e-05,0.00011304441014849135,0.0002866,7.045789330678206e-17,1.386876174102776e-16
0.76,0.12,0.0,2.0,1.0,-4.587e-05,0.00010984428247134277,0.0003054,7.115817505638641e-17,1.403746598070517e-16
0.78,0.12,0.0,2.0,1.0,-4.803e-05,0.00010607765836373069,0.0003238,7.179479482875399e-17,1.4199804022658903e-16
0.8,0.12,0.0,2.0,1.0,-5.011e-05,0.00010193373255729384,0.0003417,7.241549910681239e-17,1.4354184317458043e-16
0.0,0.14,0.0,2.0,1.0,-3.129e-11,1.1552093297903646e-09,5.386e-11,3.927943995507977e-17,4.169859509007658e-17
0.02,0.14,0.0,2.0,1.0,-6.092e-11,1.9986797137236715e-09,1.048e-10,3.9486341381099236e-17,4.220789090797065e-17
0.04,0.14,0.0,2.0,1.0,-1.186e-10,3.9544555013453355e-09,2.041e-10,3.9693242807118704e-17,4.274901771448309e-17
0.06,0.14,0.0,2.0,1.0,-2.309e-10,7.683638558309566e-09,3.974e-10,3.991605972744736e-17,4.3306060015304723e-17
0.08,0.14,0.0,2.0,1.0,-4.496e-10,1.496710168213856e-08,7.737e-10,4.01547921420852e-17,4.3910848799053925e-17
0.1,0.14,0.0,2.0,1.0,-8.754e-10,2.9134834460751836e-08,1.506e-09,4.042535554534142e-17,4.453155307711232e-17
0.12,0.14,0.0,2.0,1.0,-1.704e-09,5.667661856798192e-08,2.931e-09,4.069591894859764e-17,4.51681728494799e-17
0.14,0.14,0.0,2.0,1.0,-3.315e-09,1.1014346877756251e-07,5.702e-09,4.098239784616305e-17,4.585253910477505e-17
0.16,0.14,0.0,2.0,1.0,-6.446e-09,2.1413610342938518e-07,1.108e-08,4.130070773234684e-17,4.658465184299777e-17
0.18,0.14,0.0,2.0,1.0,-1.252e-08,4.142274880806793e-07,2.15e-08,4.161901761853064e-17,4.738042655845725e-17
0.2,0.14,0.0,2.0,1.0,-2.424e-08,7.983676513483985e-07,4.157e-08,4.19691584933328e-17,4.8303525228390236e-17
0.22,0.14,0.0,2.0,1.0,-4.673e-08,1.5243804229801345e-06,7.989e-08,4.2319299368134975e-17,4.9465356312961075e-17
0.24,0.14,0.0,2.0,1.0,-8.93e-08,2.864131096590352e-06,1.518e-07,4.268535573724633e-17,5.102507475526165e-17
0.26,0.14,0.0,2.0,1.0,-1.681e-07,5.226267333271507e-06,2.832e-07,4.306732760066688e-17,5.3173666487002236e-17
0.28,0.14,0.0,2.0,1.0,-3.087e-07,9.14328333536985e-06,5.136e-07,4.348113045270581e-17,5.61180329342023e-17
0.3,0.14,0.0,2.0,1.0,-5.475e-07,1.5113833790946059e-05,8.968e-07,4.392676429336312e-17,5.984225860255265e-17
0.32,0.14,0.0,2.0,1.0,-9.288e-07,2.342001676774455e-05,1.501e-06,4.442014461694799e-17,6.412352657172463e-17
0.34,0.14,0.0,2.0,1.0,-1.499e-06,3.393459813256593e-05,2.414e-06,4.497718691776963e-17,6.864352695553446e-17
0.36,0.14,0.0,2.0,1.0,-2.299e-06,4.637456063889533e-05,3.762e-06,4.564563767875559e-17,7.317944283365348e-17
0.38,0.14,0.0,2.0,1.0,-3.362e-06,6.0019091173644144e-05,5.738e-06,4.6441412394215066e-17,7.766761222884493e-17
0.4,0.14,0.0,2.0,1.0,-4.703e-06,7.414983618881064e-05,8.624e-06,4.7444088535694e-17,8.218761261265476e-17
0.42,0.14,0.0,2.0,1.0,-6.326e-06,8.798112318979151e-05,1.278e-05,4.86695815975016e-17,8.678719046801053e-17
0.44,0.14,0.0,2.0,1.0,-8.216e-06,0.00010087414800745803,1.856e-05,5.011789157963785e-17,9.146634579491226e-17
0.46,0.14,0.0,2.0,1.0,-1.035e-05,0.00011211983989305172,2.621e-05,5.1709441010556805e-17,9.612958562750479e-17
0.48,0.14,0.0,2.0,1.0,-1.269e-05,0.00012174392729265105,3.581e-05,5.3364652418712506e-17,1.0064958601131461e-16
0.5,0.14,0.0,2.0,1.0,-1.521e-05,0.000129901805648419,4.729e-05,5.5019863826868226e-17,1.0491493848617741e-16
0.52,0.14,0.0,2.0,1.0,-1.787e-05,0.00013564564370407043,6.047e-05,5.661141325778718e-17,1.0887789656916562e-16
0.54,0.14,0.0,2.0,1.0,-2.063e-05,0.00014051361552929844,7.514e-05,5.810746972285099e-17,1.125384602602792e-16
0.56,0.14,0.0,2.0,1.0,-2.348e-05,0.00014379748937152765,9.105e-05,5.952394871636886e-17,1.1591254505382736e-16
0.58,0.14,0.0,2.0,1.0,-2.637e-05,0.0001452940221773879,0.000108,6.086085023834079e-17,1.1904789743273772e-16
0.6,0.14,0.0,2.0,1.0,-2.929e-05,0.000146525219515309,0.0001257,6.208634330014838e-17,1.2192860190270102e-16
0.62,0.14,0.0,2.0,1.0,-3.222e-05,0.00014610309575536972,0.000144,6.324817438471921e-17,1.2461832044095407e-16
0.64,0.14,0.0,2.0,1.0,-3.513e-05,0.0001450611950596044,0.0001627,6.43304279977441e-17,1.27132968541806e-16
0.66,0.14,0.0,2.0,1.0,-3.802e-05,0.00014365132240381297,0.0001817,6.534901963353223e-17,1.2947254620525687e-16
0.68,0.14,0.0,2.0,1.0,-4.087e-05,0.00014133231292156044,0.0002008,6.630394929208361e-17,1.3166888441992502e-16
0.7,0.14,0.0,2.0,1.0,-4.367e-05,0.0001385186243075617,0.0002199,6.719521697339822e-17,1.3375381417442887e-16
0.72,0.14,0.0,2.0,1.0,-4.641e-05,0.00013559278904698807,0.0002388,6.803873817178525e-17,1.3571141997445916e-16
0.74,0.14,0.0,2.0,1.0,-4.909e-05,0.00013210941790208283,0.0002576,6.883451288724473e-17,1.3755761731432514e-16
0.76,0.14,0.0,2.0,1.0,-5.169e-05,0.00012796873774226054,0.0002761,6.958254111977664e-17,1.3930832168833598e-16
0.78,0.14,0.0,2.0,1.0,-5.421e-05,0.00012401563112887233,0.0002942,7.029873836369018e-17,1.409794485908009e-16
0.8,0.14,0.0,2.0,1.0,-5.665e-05,0.00012005062315002571,0.0003119,7.096718912467614e-17,1.4257099802171985e-16
0.0,0.16,0.0,2.0,1.0,-3.239e-11,1.1964573416798086e-09,5.624e-11,3.8833806114422463e-17,4.15235246526755e-17
0.02,0.16,0.0,2.0,1.0,-6.307e-11,2.069415595075504e-09,1.095e-10,3.9008876551823554e-17,4.2016904976260377e-17
0.04,0.16,0.0,2.0,1.0,-1.228e-10,4.095521814755806e-09,2.131e-10,3.9215777977843016e-17,4.2542116288463623e-17
0.06,0.16,0.0,2.0,1.0,-2.391e-10,7.956245639640312e-09,4.149e-10,3.942267940386248e-17,4.308324309497607e-17
0.08,0.16,0.0,2.0,1.0,-4.655e-10,1.549081746403598e-08,8.078e-10,3.964549632419113e-17,4.365620089010689e-17
0.1,0.16,0.0,2.0,1.0,-9.062e-10,3.015778910110528e-08,1.572e-09,3.990014423313816e-17,4.42609896738561e-17
0.12,0.16,0.0,2.0,1.0,-1.764e-09,5.867690987514678e-08,3.06e-09,4.01547921420852e-17,4.489760944622368e-17
0.14,0.16,0.0,2.0,1.0,-3.432e-09,1.1405090000920162e-07,5.953e-09,4.042535554534142e-17,4.556606020720964e-17
0.16,0.16,0.0,2.0,1.0,-6.673e-09,2.2155910122070174e-07,1.157e-08,4.0727749937216024e-17,4.628225745112317e-17
0.18,0.16,0.0,2.0,1.0,-1.296e-08,4.290842380222762e-07,2.244e-08,4.1030144329090616e-17,4.706211667227346e-17
0.2,0.16,0.0,2.0,1.0,-2.51e-08,8.264779543815642e-07,4.34e-08,4.1364369709583604e-17,4.796929984789726e-17
0.22,0.16,0.0,2.0,1.0,-4.837e-08,1.577101819603885e-06,8.338e-08,4.169859509007658e-17,4.91152154381589e-17
0.24,0.16,0.0,2.0,1.0,-9.241e-08,2.96266967596552e-06,1.584e-07,4.2064651459187935e-17,5.0643102891841095e-17
0.26,0.16,0.0,2.0,1.0,-1.739e-07,5.403444524905716e-06,2.952e-07,4.244662332260849e-17,5.2775779129272496e-17
0.28,0.16,0.0,2.0,1.0,-3.192e-07,9.444611340083799e-06,5.342e-07,4.284451068033823e-17,5.568831458785418e-17
0.3,0.16,0.0,2.0,1.0,-5.658e-07,1.560643636393155e-05,9.291e-07,4.327422902668634e-17,5.936479377327696e-17
0.32,0.16,0.0,2.0,1.0,-9.592e-07,2.41333746633772e-05,1.543e-06,4.3767609350271225e-17,6.358239976521219e-17
0.34,0.16,0.0,2.0,1.0,-1.547e-06,3.504376838566201e-05,2.446e-06,4.429282066247447e-17,6.79909916888577e-17
0.36,0.16,0.0,2.0,1.0,-2.374e-06,4.791466201129931e-05,3.721e-06,4.489760944622368e-17,7.2383668118194e-17
0.38,0.16,0.0,2.0,1.0,-3.473e-06,6.219982003984478e-05,5.481e-06,4.559789119582801e-17,7.664902059305679e-17
0.4,0.16,0.0,2.0,1.0,-4.867e-06,7.723726023292559e-05,7.891e-06,4.640958140559669e-17,8.088254207930121e-17
0.42,0.16,0.0,2.0,1.0,-6.563e-06,9.235117910857421e-05,1.118e-05,4.7396342052766437e-17,8.514789455416402e-17
0.44,0.16,0.0,2.0,1.0,-8.555e-06,0.00010655686100929563,1.564e-05,4.857408863164646e-17,8.952465548919113e-17
0.46,0.16,0.0,2.0,1.0,-1.082e-05,0.00011996973356931589,2.153e-05,4.989507465930919e-17,9.396507840145502e-17
0.48,0.16,0.0,2.0,1.0,-1.334e-05,0.0001313112788646637,2.903e-05,5.132746914713625e-17,9.837367032510051e-17
0.5,0.16,0.0,2.0,1.0,-1.606e-05,0.00014078214496302083,3.821e-05,5.282352561220006e-17,1.0262310730565413e-16
0.52,0.16,0.0,2.0,1.0,-1.896e-05,0.00014855733567485454,4.903e-05,5.431958207726388e-17,1.066338118715699e-16
0.54,0.16,0.0,2.0,1.0,-2.199e-05,0.00015448570672915333,6.136e-05,5.576789205940013e-17,1.1038986852853861e-16
0.56,0.16,0.0,2.0,1.0,-2.513e-05,0.0001589974326013179,7.503e-05,5.716845555860881e-17,1.1387536178225112e-16
0.58,0.16,0.0,2.0,1.0,-2.834e-05,0.00016202215805835455,8.985e-05,5.850535708058072e-17,1.171062071270166e-16
0.6,0.16,0.0,2.0,1.0,-3.16e-05,0.0001634115303580431,0.0001056,5.977859662531589e-17,1.2009832005714425e-16
0.62,0.16,0.0,2.0,1.0,-3.487e-05,0.00016383011730464054,0.0001222,6.098817419281429e-17,1.228994470555616e-16
0.64,0.16,0.0,2.0,1.0,-3.815e-05,0.0001637667980197864,0.0001393,6.213408978307595e-17,1.2549367262795947e-16
0.66,0.16,0.0,2.0,1.0,-4.141e-05,0.00016210068661020997,0.0001569,6.321634339610083e-17,1.2794465875157465e-16
0.68,0.16,0.0,2.0,1.0,-4.463e-05,0.00015982925313577084,0.0001748,6.423493503188896e-17,1.3022057443778879e-16
0.7,0.16,0.0,2.0,1.0,-4.78e-05,0.00015708149924434096,0.0001928,6.518986469044034e-17,1.3236916616952936e-16
0.72,0.16,0.0,2.0,1.0,-5.091e-05,0.00015384394828445866,0.0002109,6.611296336037333e-17,1.3440634944110562e-16
0.74,0.16,0.0,2.0,1.0,-5.395e-05,0.0001500419060153984,0.0002289,6.697240005306956e-17,1.3633212425251756e-16
0.76,0.16,0.0,2.0,1.0,-5.691e-05,0.00014598802685274371,0.0002467,6.780000575714741e-17,1.3814649060376517e-16
0.78,0.16,0.0,2.0,1.0,-5.979e-05,0.00014200598657363245,0.0002643,6.85798649782977e-17,1.3988127948346683e-16
0.8,0.16,0.0,2.0,1.0,-6.259e-05,0.00013806879835614354,0.0002816,6.931197771652043e-17,1.4152057539731334e-16
0.0,0.18,0.0,2.0,1.0,-3.352e-11,1.235703835558093e-09,5.639e-11,3.838817227376516e-17,4.1348454215274406e-17
0.02,0.18,0.0,2.0,1.0,-6.527e-11,2.143112165096804e-09,1.098e-10,3.8563242711166244e-17,4.1825919044550094e-17
0.04,0.18,0.0,2.0,1.0,-1.271e-10,4.237413544417727e-09,2.137e-10,3.8754228642876514e-17,4.2335214862444167e-17
0.06,0.18,0.0,2.0,1.0,-2.474e-10,8.230097180916109e-09,4.16e-10,3.894521457458679e-17,4.28763416689566e-17
0.08,0.18,0.0,2.0,1.0,-4.817e-10,1.6038744017943725e-08,8.1e-10,3.9168031494915445e-17,4.3433383969778237e-17
0.1,0.18,0.0,2.0,1.0,-9.378e-10,3.1187636153412084e-08,1.577e-09,3.93908484152441e-17,4.402225725921825e-17
0.12,0.18,0.0,2.0,1.0,-1.825e-09,6.073048088266726e-08,3.068e-09,3.962958082988194e-17,4.4642961537276647e-17
0.14,0.18,0.0,2.0,1.0,-3.552e-09,1.1806837213161854e-07,5.969e-09,3.9884228738828975e-17,4.529549680395342e-17
0.16,0.18,0.0,2.0,1.0,-6.906e-09,2.2923862368445198e-07,1.16e-08,4.0170707636394387e-17,4.5979863059248564e-17
0.18,0.18,0.0,2.0,1.0,-1.341e-08,4.438546479827605e-07,2.25e-08,4.045718653395979e-17,4.6743806786089664e-17
0.2,0.18,0.0,2.0,1.0,-2.597e-08,8.55278254990242e-07,4.351e-08,4.077549642014359e-17,4.765098996171347e-17
0.22,0.18,0.0,2.0,1.0,-5.005e-08,1.631649726227228e-06,8.358e-08,4.109380630632738e-17,4.876507456335674e-17
0.24,0.18,0.0,2.0,1.0,-9.559e-08,3.062211015363205e-06,1.587e-07,4.1443947181129553e-17,5.029296201703893e-17
0.26,0.18,0.0,2.0,1.0,-1.798e-07,5.58378697205867e-06,2.958e-07,4.181000355024091e-17,5.239380726585195e-17
0.28,0.18,0.0,2.0,1.0,-3.299e-07,9.751775562700204e-06,5.351e-07,4.220789090797065e-17,5.527451173581525e-17
0.3,0.18,0.0,2.0,1.0,-5.844e-07,1.6102534020203457e-05,9.301e-07,4.263760925431877e-17,5.890324443831046e-17
0.32,0.18,0.0,2.0,1.0,-9.902e-07,2.4886920015973532e-05,1.543e-06,4.309915858928526e-17,6.305718845300894e-17
0.34,0.18,0.0,2.0,1.0,-1.596e-06,3.609358951930549e-05,2.438e-06,4.360845440717933e-17,6.738620290510849e-17
0.36,0.18,0.0,2.0,1.0,-2.448e-06,4.941200847665839e-05,3.685e-06,4.418141220231015e-17,7.166747087428047e-17
0.38,0.18,0.0,2.0,1.0,-3.582e-06,6.416073328512606e-05,5.363e-06,4.480211648036854e-17,7.580549939466976e-17
0.4,0.18,0.0,2.0,1.0,-5.021e-06,7.98965413472808e-05,7.574e-06,4.551831372428207e-17,7.98480349492039e-17
0.42,0.18,0.0,2.0,1.0,-6.779e-06,9.580350212695325e-05,1.046e-05,4.6345919428359925e-17,8.389057050373804e-17
0.44,0.18,0.0,2.0,1.0,-8.852e-06,0.00011153888902322517,1.421e-05,4.73008490869113e-17,8.799676803550893e-17
0.46,0.18,0.0,2.0,1.0,-1.123e-05,0.00012568881753377748,1.902e-05,4.839901819424537e-17,9.221437402744417e-17
0.48,0.18,0.0,2.0,1.0,-1.387e-05,0.00013840363643505862,2.508e-05,4.959268026743459e-17,9.644789551368857e-17
0.5,0.18,0.0,2.0,1.0,-1.676e-05,0.0001501945525597422,3.251e-05,5.088183530647894e-17,1.0060183952838705e-16
0.52,0.18,0.0,2.0,1.0,-1.986e-05,0.0001593145461151497,4.135e-05,5.220282133414168e-17,1.0459662859999363e-16
0.54,0.18,0.0,2.0,1.0,-2.312e-05,0.00016654405657003714,5.158e-05,5.353972285611359e-17,1.0836860075127154e-16
0.56,0.18,0.0,2.0,1.0,-2.651e-05,0.00017200642199629258,6.309e-05,5.484479338946714e-17,1.1190184048791162e-16
0.58,0.18,0.0,2.0,1.0,-2.999e-05,0.00017592785063757916,7.578e-05,5.613394842851149e-17,1.1519634780991386e-16
0.6,0.18,0.0,2.0,1.0,-3.354e-05,0.00017878017144738287,8.949e-05,5.739127247893746e-17,1.1826803821158742e-16
0.62,0.18,0.0,2.0,1.0,-3.713e-05,0.0001799490587656955,0.0001041,5.860085004643587e-17,1.2113282718724154e-16
0.64,0.18,0.0,2.0,1.0,-4.073e-05,0.00017992158948384283,0.0001194,5.97626811310067e-17,1.238066302311854e-16
0.66,0.18,0.0,2.0,1.0,-4.432e-05,0.00017886298009414835,0.0001353,6.087676573264997e-17,1.2632127833203732e-16
0.68,0.18,0.0,2.0,1.0,-4.788e-05,0.00017712528773598416,0.0001516,6.194310385136567e-17,1.286767714897974e-16
0.7,0.18,0.0,2.0,1.0,-5.14e-05,0.00017463466655833683,0.0001682,6.297761098146299e-17,1.3090494069308394e-16
0.72,0.18,0.0,2.0,1.0,-5.486e-05,0.00017133484362708424,0.000185,6.394845613432355e-17,1.3300578594189695e-16
0.74,0.18,0.0,2.0,1.0,-5.825e-05,0.0001675251573309413,0.0002019,6.488747029856574e-17,1.3499522273054563e-16
